lnz_0,phase,component,beta,volume,edge_distance,betaOmega,nvec,PE,dens,betaF,S,betaG,betapV,PE_n
-4.1,1,0,1.372288015808758,512.0,80.0,36.78081634485278,355.10994940339185,-1344.023634736247,0.6935741199284997,-1419.1699762090536,107.44737340186202,-1455.9507925539065,-36.78081634485278,-3.7848098511300385
-3.6,0,0,1.372288015808758,512.0,413.0,-17.94905181539717,26.422586793224113,-13.26267076241837,0.051606614830515846,-113.07036427100398,134.50404031595622,-95.12131245560681,17.94905181539717,-0.5019444487478981
-3.6,1,0,1.372288015808758,512.0,56.0,-147.4050521612312,379.34236004241313,-1531.300530667238,0.7409030469578382,-1513.0375483139185,-19.33427845870392,-1365.6324961526873,147.4050521612312,-4.036724320732406
-3.1,0,0,1.372288015808758,512.0,,,,,,,,,,
-3.1,1,0,1.372288015808758,512.0,40.0,-341.31455777521785,395.4993305191456,-1661.9472007108502,0.7724596299202062,-1567.3624823845694,-120.05874827912476,-1226.0479246093514,341.31455777521785,-4.20214921357597
-2.6,0,0,1.372288015808758,512.0,,,,,,,,,,
-2.6,1,0,1.372288015808758,512.0,28.0,-542.3234201701381,408.1187655455284,-1765.8214691878964,0.7971069639561101,-1603.4322105885121,-207.60528131755927,-1061.108790418374,542.3234201701381,-4.326734319181672
-2.1,0,0,1.372288015808758,512.0,,,,,,,,,,
-2.1,1,0,1.372288015808758,512.0,17.0,-749.0937170028817,418.708737844956,-1853.5303863124616,0.8177905036034296,-1628.3820664772893,-287.13236282924527,-879.2883494744076,749.0937170028817,-4.426777420152161
-1.6,0,0,1.372288015808758,512.0,,,,,,,,,,
-1.6,1,0,1.372288015808758,512.0,8.0,-960.7708400868797,427.6039237297916,-1927.0856790396617,0.8351639135347492,-1644.9371180545463,-358.1735791335768,-684.1662779676666,960.7708400868797,-4.506707193494819
-1.1,0,0,1.372288015808758,512.0,,,,,,,,,,
-1.1,1,0,1.372288015808758,512.0,1.0,-1176.0085731657618,432.5204166958031,-1967.6055987783616,0.8447664388589904,-1651.7810315311453,-399.55992646691084,-475.77245836538344,1176.0085731657618,-4.549162358183435
-0.6,0,0,1.372288015808758,512.0,,,,,,,,,,
-0.6,1,0,1.372288015808758,512.0,1.0,-1392.7226961987806,434.0372821830216,-1980.0649270620004,0.8477290667637141,-1653.1450655085935,-413.01838114730003,-260.42236930981295,1392.7226961987806,-4.561969693255662
-0.1,0,0,1.372288015808758,512.0,,,,,,,,,,
-0.1,1,0,1.372288015808758,512.0,1.0,-1609.8879522034997,434.54444331004606,-1984.2191916663255,0.8487196158399337,-1653.3423965345044,-417.7611559618665,-43.45444433100461,1609.8879522034997,-4.566205418603389
0.4,0,0,1.372288015808758,512.0,,,,,,,,,,
0.4,1,0,1.372288015808758,512.0,1.0,-1827.2206393118286,434.75923851142034,-1985.9763636763307,0.8491391377176178,-1653.3169439072603,-419.8757618780933,173.90369540456814,1827.2206393118286,-4.567991172484683
0.9,0,0,1.372288015808758,512.0,,,,,,,,,,
0.9,1,0,1.372288015808758,512.0,1.0,-2044.6295642707466,434.8650154295234,-1986.84141267289,0.8493457332607879,-1653.2510503841756,-420.97008639508954,391.37851388657106,2044.6295642707466,-4.568869286278304
1.4,0,0,1.372288015808758,512.0,,,,,,,,,,
1.4,1,0,1.372288015808758,512.0,1.0,-2262.077658914655,434.92180283833073,-1987.3058659044764,0.8494566461686147,-1653.1871349409919,-421.5861843286714,608.890523973663,2262.077658914655,-4.569340633040644
1.9,0,0,1.372288015808758,512.0,,,,,,,,,,
1.9,1,0,1.372288015808758,512.0,1.0,-2479.547306818774,434.95384428414087,-1987.5679792995682,0.8495192271174626,-1653.1350026789064,-421.9499494929091,826.4123041398676,2479.547306818774,-4.569606650036081
2.4,0,0,1.372288015808758,512.0,,,,,,,,,,
2.4,1,0,1.372288015808758,512.0,1.0,-2697.02929317284,434.97245695912915,-1987.7202676030809,0.8495555799982991,-1653.0953964709302,-422.1706201022612,1043.9338967019098,2697.02929317284,-4.569761224651176
2.9,0,0,1.372288015808758,512.0,,,,,,,,,,
2.9,1,0,1.372288015808758,512.0,1.0,-2914.5185087280934,434.9834569394632,-1987.8102815823452,0.8495770643348891,-1653.06648360365,-422.3065581040403,1261.4520251244433,2914.5185087280934,-4.569852599840341
3.4,0,0,1.372288015808758,512.0,,,,,,,,,,
3.4,1,0,1.372288015808758,512.0,1.0,-3132.0120187261036,434.99002517660267,-1987.8640352269379,0.8495898929230521,-1653.0459331256545,-422.391021708607,1478.966085600449,3132.0120187261036,-4.569907170675649
3.9,0,0,1.372288015808758,512.0,,,,,,,,,,
3.9,1,0,1.372288015808758,512.0,1.0,-3349.5081009362657,434.99397151496277,-1987.8963335526335,0.8495976006151617,-1653.031612027911,-422.443745904093,1696.4764889083547,3349.5081009362657,-4.56993996176394
4.4,0,0,1.372288015808758,512.0,,,,,,,,,,
4.4,1,0,1.372288015808758,512.0,1.0,-3567.0057314730334,434.99635142912086,-1987.9158124226458,0.8496022488850017,-1653.0217851849015,-422.47673349574507,1913.9839462881318,3567.0057314730334,-4.569959738493486
4.9,0,0,1.372288015808758,512.0,,,,,,,,,,
4.9,1,0,1.372288015808758,512.0,1.0,-3784.5042968113503,434.99778992405004,-1987.9275863463515,0.8496050584454102,-1653.015126183505,-422.49739196914834,2131.4891706278454,3784.5042968113503,-4.56997169271467
5.4,0,0,1.372288015808758,512.0,,,,,,,,,,
5.4,1,0,1.372288015808758,512.0,1.0,-4002.003427559037,434.9986605839921,-1987.9347127078945,0.8496067589531096,-1653.0106604054795,-422.5103311778025,2348.9927671535575,4002.003427559037,-4.569978928300752
5.9,0,0,1.372288015808758,512.0,,,,,,,,,,
5.9,1,0,1.372288015808758,512.0,1.0,-4219.502900666607,434.9991879936938,-1987.9390296012593,0.8496077890501832,-1653.007691503814,-422.5184329859453,2566.4952091627933,4219.502900666607,-4.569983311394316
