T*,V*,Rcut*,TAIL,ln(z*),<rho*>,stdev,<p*>,stdev,<U*>,stdev
0.72871,512.0,2.5,LFS,-6.2153741802280855,0.0020489297517363734,2.290063933082849e-07,0.00147438905467269,1.805650289855954e-07,-0.018477572553577525,8.272591711176023e-06
0.72871,512.0,2.5,LFS,-6.210709381669066,0.0020587567050010355,2.2993510297825347e-07,0.0014813706402258997,1.8131576738231497e-07,-0.018655466018885306,8.348317046185756e-06
0.72871,512.0,2.5,LFS,-6.206044583110046,0.002068632006402145,2.3086808078609628e-07,0.0014883857125014294,1.820694266712541e-07,-0.018835095512864546,8.424763081879368e-06
0.72871,512.0,2.5,LFS,-6.201379784551026,0.0020785559058076205,2.3180536889761388e-07,0.0014954344362726794,1.8282601886471845e-07,-0.01901647832112946,8.50193706744411e-06
0.72871,512.0,2.5,LFS,-6.196714985992006,0.0020885286544966805,2.327470101308668e-07,0.0015025169771648173,1.835855560835689e-07,-0.019199631906529593,8.579846322238634e-06
0.72871,512.0,2.5,LFS,-6.192050187432985,0.002098550505169014,2.336930479597317e-07,0.0015096335016595943,1.8434805055871498e-07,-0.019384573911044287,8.658498236137596e-06
0.72871,512.0,2.5,LFS,-6.187385388873965,0.0021086217119540454,2.3464352651693025e-07,0.0015167841771001847,1.851135146340442e-07,-0.019571322157698582,8.737900269865546e-06
0.72871,512.0,2.5,LFS,-6.182720590314943,0.002118742530420263,2.3559849059905804e-07,0.0015239691716960706,1.8588196076659926e-07,-0.019759894652501032,8.818059955342807e-06
0.72871,512.0,2.5,LFS,-6.178055791755924,0.0021289132175845754,2.3655798566583557e-07,0.0015311886545279307,1.8665340153062924e-07,-0.0199503095864021,8.898984895968177e-06
0.72871,512.0,2.5,LFS,-6.173390993196904,0.0021391340319218545,2.3752205784348475e-07,0.001538442795552605,1.8742784961916765e-07,-0.02014258533727761,8.980682766947362e-06
0.72871,512.0,2.5,LFS,-6.168726194637884,0.0021494052333744344,2.384907539284922e-07,0.00154573176560805,1.8820531784545026e-07,-0.020336740471931795,9.063161315595564e-06
0.72871,512.0,2.5,LFS,-6.164061396078864,0.0021597270833617487,2.394641213862668e-07,0.001553055736418349,1.8898581914577233e-07,-0.020532793748124643,9.146428361566931e-06
0.72871,512.0,2.5,LFS,-6.159396597519844,0.002170099844790029,2.404422083546019e-07,0.001560414880598749,1.8976936658105795e-07,-0.02073076411662191,9.230491797165842e-06
0.72871,512.0,2.5,LFS,-6.154731798960823,0.0021805237820620798,2.414250636435326e-07,0.0015678093716607305,1.9055597334002834e-07,-0.020930670723268423,9.315359587596768e-06
0.72871,512.0,2.5,LFS,-6.150067000401801,0.0021909991610871357,2.4241273673604636e-07,0.0015752393840171128,1.9134565274002974e-07,-0.021132532911085182,9.401039771169204e-06
0.72871,512.0,2.5,LFS,-6.145402201842781,0.0022015262492907878,2.4340527778799994e-07,0.00158270509298719,1.9213841823083805e-07,-0.02133637022239012,9.487540459539741e-06
0.72871,512.0,2.5,LFS,-6.140737403283762,0.002212105315625,2.444027376289064e-07,0.001590206674801905,1.9293428339550694e-07,-0.021542202400943258,9.57486983792647e-06
0.72871,512.0,2.5,LFS,-6.136072604724742,0.0022227366305781994,2.454051677597969e-07,0.0015977443066090523,1.937332619540771e-07,-0.021750049394116216,9.66303616529139e-06
0.72871,512.0,2.5,LFS,-6.131407806165722,0.0022334204661854456,2.4641262035409156e-07,0.0016053181664785203,1.945353677642013e-07,-0.02195993135508662,9.752047774515502e-06
0.72871,512.0,2.5,LFS,-6.126743007606702,0.002244157096038685,2.474251482538261e-07,0.0016129284334075657,1.9534061482492997e-07,-0.022171868645057526,9.841913072560481e-06
0.72871,512.0,2.5,LFS,-6.122078209047682,0.0022549467952970885,2.4844280497005906e-07,0.0016205752873261225,1.9614901727852156e-07,-0.022385881835502334,9.932640540617081e-06
0.72871,512.0,2.5,LFS,-6.117413410488659,0.002265789840697473,2.494656446788093e-07,0.0016282589091021493,1.9696058941272078e-07,-0.02260199171043554,1.0024238734217734e-05
0.72871,512.0,2.5,LFS,-6.112748611929639,0.00227668651056478,2.504937222190651e-07,0.0016359794805470046,1.9777534566359803e-07,-0.022820219268708614,1.0116716283347176e-05
0.72871,512.0,2.5,LFS,-6.1080838133706195,0.002287637084822702,2.515270930903505e-07,0.0016437371844208702,1.9859330061688233e-07,-0.023040585726334162,1.0210081892544951e-05
0.72871,512.0,2.5,LFS,-6.1034190148116,0.002298641845004328,2.5256581344643284e-07,0.001651532204438201,1.994144690120941e-07,-0.023263112518834856,1.030434434094293e-05
0.72871,512.0,2.5,LFS,-6.09875421625258,0.0023097010742629083,2.536099400926239e-07,0.0016593647252732126,2.0023886574315977e-07,-0.023487821303620354,1.0399512482304718e-05
0.72871,512.0,2.5,LFS,-6.09408941769356,0.0023208150573826984,2.546595304846915e-07,0.001667234932565408,2.0106650586317148e-07,-0.023714733962391245,1.049559524520545e-05
0.72871,512.0,2.5,LFS,-6.089424619134537,0.0023319840807899178,2.5571464271832577e-07,0.0016751430129251534,2.0189740458433199e-07,-0.02394387260357125,1.0592601632837451e-05
0.72871,512.0,2.5,LFS,-6.084759820575517,0.0023432084325636982,2.5677533552052193e-07,0.001683089153939231,2.0273157728180486e-07,-0.024175259564766013,1.0690540722985999e-05
0.72871,512.0,2.5,LFS,-6.080095022016497,0.002354488402447302,2.5784166825320573e-07,0.001691073544176545,2.035690394964992e-07,-0.024408917415252685,1.0789421668217244e-05
0.72871,512.0,2.5,LFS,-6.075430223457477,0.0023658242818592546,2.5891370090002725e-07,0.0016990963731937537,2.0440980693670788e-07,-0.02464486895849593,1.0889253695649466e-05
0.72871,512.0,2.5,LFS,-6.0707654248984575,0.0023772163639046587,2.599914940595475e-07,0.0017071578315409925,2.0525389548151982e-07,-0.024883137234694288,1.0990046106915601e-05
0.72871,512.0,2.5,LFS,-6.066100626339438,0.0023886649433865832,2.610751089354714e-07,0.0017152581107676278,2.061013211834533e-07,-0.025123745523355667,1.10918082780542e-05
0.72871,512.0,2.5,LFS,-6.061435827780418,0.002400170316817542,2.621646073335961e-07,0.0017233974034280473,2.0695210026970562e-07,-0.02536671734590268,1.1194549659395105e-05
0.72871,512.0,2.5,LFS,-6.0567710292213945,0.0024117327824310737,2.6326005164809663e-07,0.0017315759030874923,2.0780624914670868e-07,-0.025612076468308438,1.1298279775435853e-05
0.72871,512.0,2.5,LFS,-6.052106230662375,0.002423352640193403,2.6436150484824645e-07,0.001739793804327926,2.0866378440017845e-07,-0.025859846903762196,1.140300822445665e-05
0.72871,512.0,2.5,LFS,-6.047441432103355,0.0024350301918152155,2.654690304799927e-07,0.0017480513027539428,2.0952472280080037e-07,-0.02611005291536702,1.1508744678761954e-05
0.72871,512.0,2.5,LFS,-6.042776633544335,0.002446765740763526,2.665826926424895e-07,0.0017563485949987218,2.1038908130420285e-07,-0.026362719018868285,1.161549888400289e-05
0.72871,512.0,2.5,LFS,-6.038111834985315,0.0024585595922736333,2.6770255598241057e-07,0.0017646858787300137,2.112568770556325e-07,-0.02661786998541372,1.1723280659141336e-05
0.72871,512.0,2.5,LFS,-6.0334470364262955,0.0024704120533611843,2.6882868567987216e-07,0.0017730633526561739,2.1212812739077414e-07,-0.026875530844345973,1.1832099896137536e-05
0.72871,512.0,2.5,LFS,-6.028782237867272,0.002482323432834342,2.6996114743818655e-07,0.0017814812165322497,2.1300284983972723e-07,-0.0271357268860276,1.1941966559656744e-05
0.72871,512.0,2.5,LFS,-6.024117439308252,0.0024942940413060295,2.7110000746341137e-07,0.001789939671166036,2.1388106212881327e-07,-0.027398483664699103,1.2052890686610081e-05
0.72871,512.0,2.5,LFS,-6.019452640749233,0.0025063241912063254,2.7224533245777586e-07,0.0017984389184243208,2.1476278218370321e-07,-0.02766382700137034,1.2164882385949057e-05
0.72871,512.0,2.5,LFS,-6.014787842190213,0.0025184141967949077,2.7339718960265824e-07,0.001806979161239012,2.156480281325356e-07,-0.027931782986745618,1.227795183828292e-05
0.72871,512.0,2.5,LFS,-6.010123043631193,0.0025305643741736403,2.7455564653889975e-07,0.0018155606036134152,2.1653681830701265e-07,-0.028202377984183357,1.239210929526257e-05
0.72871,512.0,2.5,LFS,-6.005458245072173,0.0025427750412992493,2.7572077135375196e-07,0.0018241834506285011,2.1742917124630354e-07,-0.028475638632690155,1.2507365079276025e-05
0.72871,512.0,2.5,LFS,-6.000793446513153,0.002555046517996102,2.76892632562889e-07,0.001832847908449237,2.183251056997136e-07,-0.028751591849950076,1.2623729582925896e-05
0.72871,512.0,2.5,LFS,-5.99612864795413,0.0025673791259691143,2.7807129909040097e-07,0.0018415541843309576,2.192246406283933e-07,-0.02903026483538968,1.2741213268443606e-05
0.72871,512.0,2.5,LFS,-5.99146384939511,0.0025797731888167284,2.79256840257813e-07,0.0018503024866257766,2.201277952095337e-07,-0.029311685073278394,1.2859826667369827e-05
0.72871,512.0,2.5,LFS,-5.98679905083609,0.0025922290320440503,2.8044932575486114e-07,0.0018590930247890508,2.2103458883700528e-07,-0.029595880335866666,1.2979580379649968e-05
0.72871,512.0,2.5,LFS,-5.982134252277071,0.0026047469830760596,2.8164882562539784e-07,0.0018679260093858805,2.219450411257251e-07,-0.029882878686559894,1.3100485073270366e-05
0.72871,512.0,2.5,LFS,-5.977469453718051,0.002617327371270938,2.8285541024161303e-07,0.0018768016520976573,2.2285917191238359e-07,-0.03017270848313004,1.3222551483348925e-05
0.72871,512.0,2.5,LFS,-5.972804655159031,0.0026299705279335317,2.84069150289755e-07,0.0018857201657286617,2.2377700126031343e-07,-0.030465398380965764,1.3345790411784262e-05
0.72871,512.0,2.5,LFS,-5.968139856600011,0.0026426767863289027,2.852901167429031e-07,0.0018946817642127023,2.2469854946040097e-07,-0.030760977336360195,1.3470212726301778e-05
0.72871,512.0,2.5,LFS,-5.963475058040988,0.002655446481696015,2.8651838083803555e-07,0.0019036866626198016,2.2562383703464428e-07,-0.03105947460983812,1.3595829359774196e-05
0.72871,512.0,2.5,LFS,-5.958810259481968,0.002668279951261514,2.8775401405406767e-07,0.0019127350771629245,2.2655288473673936e-07,-0.03136091976952198,1.3722651309420381e-05
0.72871,512.0,2.5,LFS,-5.954145460922948,0.0026811775342536594,2.8899708808471736e-07,0.0019218272252047703,2.2748571355816268e-07,-0.03166534269453864,1.385068963599233e-05
0.72871,512.0,2.5,LFS,-5.9494806623639285,0.0026941395719163514,2.9024767481701905e-07,0.001930963325264598,2.2842234472636618e-07,-0.03197277357846583,1.397995546292228e-05
0.72871,512.0,2.5,LFS,-5.944815863804909,0.0027071664075232604,2.9150584629996445e-07,0.0019401435970250766,2.2936279971134923e-07,-0.032283242932819714,1.4110459975349509e-05
0.72871,512.0,2.5,LFS,-5.940151065245889,0.0027202583863921415,2.927716747226758e-07,0.0019493682613392523,2.303071002249233e-07,-0.032596781590584156,1.4242214419316566e-05
0.72871,512.0,2.5,LFS,-5.935486266686869,0.002733415855899203,2.9404523238380135e-07,0.001958637540237492,2.3125526822491418e-07,-0.032913420709781684,1.4375230100687631e-05
0.72871,512.0,2.5,LFS,-5.930821468127846,0.0027466391654936504,2.95326591664889e-07,0.0019679516569345162,2.3220732591634205e-07,-0.033233191777087404,1.4509518384188768e-05
0.72871,512.0,2.5,LFS,-5.926156669568826,0.0027599286667122883,2.966158250007935e-07,0.0019773108358364564,2.3316329575576315e-07,-0.03355612661148495,1.4645090692413817e-05
0.72871,512.0,2.5,LFS,-5.921491871009806,0.002773284713194355,2.979130048455046e-07,0.0019867153025479966,2.3412320045070795e-07,-0.03388225736796794,1.478195850447722e-05
0.72871,512.0,2.5,LFS,-5.916827072450786,0.002786707660696393,2.9921820365025136e-07,0.0019961652838795343,2.3508706296395585e-07,-0.03421161654128414,1.492013335526505e-05
0.72871,512.0,2.5,LFS,-5.9121622738917665,0.0028001978671072887,3.005314938239094e-07,0.002005661007854405,2.3605490651598617e-07,-0.03454423696972499,1.5059626833967403e-05
0.72871,512.0,2.5,LFS,-5.907497475332747,0.0028137556924634254,3.0185294770945893e-07,0.002015202703716154,2.3702675458582162e-07,-0.03488015183896008,1.5200450583167173e-05
0.72871,512.0,2.5,LFS,-5.902832676773725,0.002827381498964003,3.031826375411048e-07,0.0020247906019358677,2.3800263091444054e-07,-0.0352193946859188,1.534261629723118e-05
0.72871,512.0,2.5,LFS,-5.898167878214705,0.0028410756509864394,3.045206354180305e-07,0.0020344249342195454,2.3898255950575475e-07,-0.03556199940271666,1.5486135721271133e-05
0.72871,512.0,2.5,LFS,-5.893503079655684,0.0028548385151019656,3.0586701326711336e-07,0.002044105933515537,2.399665646292027e-07,-0.035908000240631024,1.563102064975094e-05
0.72871,512.0,2.5,LFS,-5.888838281096664,0.00286867046009131,3.0722184280906367e-07,0.0020538338340220204,2.4095467082198554e-07,-0.03625743181412295,1.5777282925121473e-05
0.72871,512.0,2.5,LFS,-5.884173482537644,0.002882571856960544,3.085851955228177e-07,0.002063608871194544,2.419469028907858e-07,-0.03661032910490815,1.592493443640585e-05
0.72871,512.0,2.5,LFS,-5.879508683978624,0.002896543078957065,3.0995714260962773e-07,0.0020734312817536167,2.4294328591331675e-07,-0.03696672746607706,1.607398711774283e-05
0.72871,512.0,2.5,LFS,-5.874843885419605,0.002910584501585714,3.1133775495423363e-07,0.0020833013036923535,2.4394384524049253e-07,-0.03732666262626451,1.6224452946930785e-05
0.72871,512.0,2.5,LFS,-5.870179086860583,0.0029246965026250523,3.127271030900597e-07,0.0020932191762841777,2.449486064987624e-07,-0.03769017069387002,1.637634394384252e-05
0.72871,512.0,2.5,LFS,-5.865514288301563,0.002938879462143748,3.141252571567701e-07,0.002103185140090576,2.459575955903398e-07,-0.038057288161328355,1.6529672168854224e-05
0.72871,512.0,2.5,LFS,-5.860849489742542,0.002953133762517156,3.155322868671983e-07,0.0021131994369689155,2.4697083869642913e-07,-0.038428051909433235,1.668444972128388e-05
0.72871,512.0,2.5,LFS,-5.856184691183522,0.0029674597884440136,3.1694826146083244e-07,0.0021232623100803085,2.4798836227716117e-07,-0.0388024992117124,1.684068873760729e-05
0.72871,512.0,2.5,LFS,-5.851519892624502,0.002981857926963279,3.1837324967541665e-07,0.0021333740038975407,2.490101930752675e-07,-0.039180667738855465,1.699840139004405e-05
0.72871,512.0,2.5,LFS,-5.846855094065482,0.002996328567471154,3.198073196906198e-07,0.0021435347642130556,2.5003635811524805e-07,-0.039562595563197106,1.7157599884406084e-05
0.72871,512.0,2.5,LFS,-5.842190295506462,0.0030108721017382315,3.212505391000906e-07,0.002153744838146998,2.510668847061054e-07,-0.03994832116325332,1.7318296458667066e-05
0.72871,512.0,2.5,LFS,-5.837525496947441,0.0030254889239268072,3.2270297485859345e-07,0.0021640044741553146,2.521018004412142e-07,-0.040337883428313584,1.748050338074639e-05
0.72871,512.0,2.5,LFS,-5.832860698388421,0.003040179430608316,3.2416469325147264e-07,0.002174313922037899,2.5314113320081815e-07,-0.040731321663088425,1.7644232947099797e-05
0.72871,512.0,2.5,LFS,-5.828195899829401,0.0030549440207810136,3.256357598443852e-07,0.002184673432946839,2.541849111536646e-07,-0.04112867559241542,1.7809497480529978e-05
0.72871,512.0,2.5,LFS,-5.82353110127038,0.003069783095887716,3.271162394426564e-07,0.002195083259394684,2.552331627554186e-07,-0.04152998536602052,1.797630932826799e-05
0.72871,512.0,2.5,LFS,-5.81886630271136,0.003084697059833743,3.286061960467143e-07,0.0022055436552627585,2.562859167523479e-07,-0.04193529156333916,1.8144680860021108e-05
0.72871,512.0,2.5,LFS,-5.81420150415234,0.0030996863190050437,3.3010569280788306e-07,0.002216054875809609,2.573432021798137e-07,-0.042344635198395555,1.831462446586437e-05
0.72871,512.0,2.5,LFS,-5.80953670559332,0.003114751282286459,3.316147919858354e-07,0.002226617177679445,2.5840504836488197e-07,-0.04275805772474266,1.8486152554234042e-05
0.72871,512.0,2.5,LFS,-5.804871907034299,0.003129892361080153,3.331335549036105e-07,0.002237230818910655,2.5947148492538626e-07,-0.043175601040462176,1.865927754985889e-05
0.72871,512.0,2.5,LFS,-5.800207108475279,0.003145109969324219,3.3466204190011417e-07,0.0022478960589444132,2.6054254177123243e-07,-0.04359730749322595,1.8834011891447875e-05
0.72871,512.0,2.5,LFS,-5.795542309916259,0.0031604045235114663,3.3620031228811024e-07,0.0022586131586333218,2.6161824910496007e-07,-0.044023219885420656,1.9010368029629496e-05
0.72871,512.0,2.5,LFS,-5.7908775113572375,0.003175776442708359,3.3774842430560135e-07,0.0022693823802501303,2.6269863742083055e-07,-0.04445338147933455,1.9188358424657328e-05
0.72871,512.0,2.5,LFS,-5.786212712798218,0.0031912261485741423,3.3930643507576394e-07,0.0022802039874965188,2.6378373750648605e-07,-0.044887836002408796,1.9367995544210105e-05
0.72871,512.0,2.5,LFS,-5.781547914239198,0.003206754065380129,3.4087440054831125e-07,0.0022910782455119348,2.648735804409816e-07,-0.04532662765255316,1.954929186078761e-05
0.72871,512.0,2.5,LFS,-5.776883115680176,0.0032223606200292,3.4245237546753697e-07,0.00230200542088252,2.6596819759649893e-07,-0.045769801103528754,1.973225984975728e-05
0.72871,512.0,2.5,LFS,-5.7722183171211565,0.0032380462420754214,3.4404041332538645e-07,0.0023129857816500737,2.670676206387553e-07,-0.04621740151039508,1.9916911986948735e-05
0.72871,512.0,2.5,LFS,-5.767553518562137,0.0032538113637439288,3.4563856630284107e-07,0.0023240195973211132,2.6817188152363465e-07,-0.04666947451502773,2.010326074585443e-05
0.72871,512.0,2.5,LFS,-5.762888720003117,0.0032696564199509157,3.4724688523305875e-07,0.0023351071388759753,2.6928101249926145e-07,-0.047126066251701904,2.0291318595467986e-05
0.72871,512.0,2.5,LFS,-5.758223921444097,0.0032855818483238557,3.4886541955407017e-07,0.0023462486787780078,2.7039504610373026e-07,-0.047587223352746705,2.04810979977324e-05
0.72871,512.0,2.5,LFS,-5.7535591228850755,0.003301588089221895,3.504942172621038e-07,0.002357444490982816,2.7151401516633645e-07,-0.04805299295426951,2.0672611405011104e-05
0.72871,512.0,2.5,LFS,-5.748894324326056,0.0033176755857564446,3.5213332485935336e-07,0.0023686948509475765,2.726379528033313e-07,-0.048523422701951605,2.0865871257462302e-05
0.72871,512.0,2.5,LFS,-5.744229525767034,0.0033338447838119527,3.537827873251403e-07,0.0023800000356404578,2.7376689242279453e-07,-0.0489985607569162,2.106088998073496e-05
0.72871,512.0,2.5,LFS,-5.739564727208014,0.00335009613206688,3.554426480442872e-07,0.002391360323550011,2.749008677155666e-07,-0.04947845580166991,2.1257679982814078e-05
0.72871,512.0,2.5,LFS,-5.734899928648995,0.003366430082014882,3.5711294878408273e-07,0.0024027759946948003,2.7603991265972937e-07,-0.04996315704611834,2.1456253651894023e-05
0.72871,512.0,2.5,LFS,-5.730235130089975,0.003382847087986174,3.5879372963810187e-07,0.0024142473306329438,2.771840615177422e-07,-0.05045271423365716,2.1656623353464425e-05
0.72871,512.0,2.5,LFS,-5.725570331530955,0.0033993476071690993,3.604850289823128e-07,0.002425774614471809,2.783333488333601e-07,-0.050947177647339435,2.1858801427629548e-05
0.72871,512.0,2.5,LFS,-5.720905532971933,0.0034159320996319147,3.621868834312741e-07,0.0024373581308777667,2.7948780943191186e-07,-0.05144659811612057,2.2062800186387864e-05
0.72871,512.0,2.5,LFS,-5.716240734412912,0.0034326010283447805,3.638993277944996e-07,0.0024489981660860208,2.8064747841577075e-07,-0.05195102702118224,2.2268631910911426e-05
0.72871,512.0,2.5,LFS,-5.711575935853892,0.0034493548592019045,3.656223950311747e-07,0.0024606950079104923,2.8181239116469126e-07,-0.05246051630233321,2.2476308848748062e-05
0.72871,512.0,2.5,LFS,-5.706911137294872,0.003466194061044024,3.6735611620634217e-07,0.002472448945753826,2.8298258333260883e-07,-0.052975118464496374,2.2685843211032343e-05
0.72871,512.0,2.5,LFS,-5.702246338735852,0.0034831191056809694,3.691005204501289e-07,0.002484260270617425,2.841580908444813e-07,-0.053494886584272004,2.2897247169678934e-05
0.72871,512.0,2.5,LFS,-5.697581540176833,0.0035001304679145107,3.7085563491420204e-07,0.0024961292751115873,2.8533894989400324e-07,-0.05401987431658708,2.311053285458744e-05
0.72871,512.0,2.5,LFS,-5.692916741617813,0.0035172286255614115,3.7262148472931834e-07,0.0025080562534657157,2.8652519694145177e-07,-0.05455013590142782,2.3325712350738277e-05
0.72871,512.0,2.5,LFS,-5.688251943058793,0.003534414059476702,3.743980929664428e-07,0.0025200415015386056,2.8771686870989377e-07,-0.05508572617065777,2.3542797695404478e-05
0.72871,512.0,2.5,LFS,-5.683587144499771,0.0035516872535771766,3.7618548059504895e-07,0.002532085316828815,2.889140021823411e-07,-0.055626700554922325,2.3761800875248106e-05
0.72871,512.0,2.5,LFS,-5.67892234594075,0.00356904869486513,3.779836664474731e-07,0.0025441879984851195,2.9011663459899695e-07,-0.05617311509064134,2.398273382355494e-05
0.72871,512.0,2.5,LFS,-5.67425754738173,0.0035864988734522615,3.797926671670607e-07,0.0025563498473169964,2.9132480345028075e-07,-0.056725026427089355,2.420560841700282e-05
0.72871,512.0,2.5,LFS,-5.66959274882271,0.0036040382825839336,3.8161249719667077e-07,0.002568571165805309,2.925385464796767e-07,-0.05728249183356837,2.4430436473433373e-05
0.72871,512.0,2.5,LFS,-5.6649279502636904,0.0036216674186635455,3.834431687159342e-07,0.0025808522581129527,2.9375790167428033e-07,-0.05784556920667002,2.4657229748339515e-05
0.72871,512.0,2.5,LFS,-5.660263151704671,0.0036393867812772028,3.852846916207955e-07,0.0025931934300956402,2.9498290726204946e-07,-0.05841431707763152,2.488599993232102e-05
0.72871,512.0,2.5,LFS,-5.655598353145651,0.0036571968732186126,3.8713707348345e-07,0.002605594989312765,2.962136017080566e-07,-0.058988794619785415,2.51167586481315e-05
0.72871,512.0,2.5,LFS,-5.6509335545866275,0.003675098200514248,3.8900031952111335e-07,0.002618057245038353,2.974500237103771e-07,-0.059569061656105704,2.5349517447820564e-05
0.72871,512.0,2.5,LFS,-5.646268756027608,0.0036930912724486564,3.9087443256535753e-07,0.002630580508272072,2.9869221219434436e-07,-0.06015517866684674,2.558428780990053e-05
0.72871,512.0,2.5,LFS,-5.641603957468588,0.0037111766015902104,3.927594130289706e-07,0.002643165091750385,2.999402063083202e-07,-0.06074720679728807,2.582108113648914e-05
0.72871,512.0,2.5,LFS,-5.636939158909568,0.0037293547038169243,3.946552588786453e-07,0.002655811309957731,3.011940454187036e-07,-0.06134520786557113,2.6059908750509904e-05
0.72871,512.0,2.5,LFS,-5.632274360350548,0.0037476260983426114,3.965619656061636e-07,0.0026685194791378304,3.0245376910430943e-07,-0.06194924437064079,2.630078189287393e-05
0.72871,512.0,2.5,LFS,-5.6276095617915285,0.0037659913077432937,3.9847952620313595e-07,0.002681289917305065,3.03719417150834e-07,-0.06255937950028845,2.6543711719748156e-05
0.72871,512.0,2.5,LFS,-5.622944763232509,0.003784450857983857,4.0040793113439605e-07,0.002694122944255954,3.0499102954621476e-07,-0.0631756771392991,2.6788709299752174e-05
0.72871,512.0,2.5,LFS,-5.618279964673485,0.003803005278444986,4.023471683184832e-07,0.0027070188815807197,3.062686464734721e-07,-0.06379820187770391,2.7035785611320685e-05
0.72871,512.0,2.5,LFS,-5.6136151661144655,0.0038216551019503594,4.0429722310038423e-07,0.002719978052674945,3.0755230830516583e-07,-0.06442701901913925,2.7284951539897394e-05
0.72871,512.0,2.5,LFS,-5.608950367555446,0.0038404008647941086,4.062580782396924e-07,0.0027330007827513223,3.0884205559753256e-07,-0.06506219458931446,2.7536217875608944e-05
0.72871,512.0,2.5,LFS,-5.604285568996426,0.003859243106768576,4.0822971388769674e-07,0.0027460873988514995,3.101379290833752e-07,-0.06570379534459006,2.7789595310349828e-05
0.72871,512.0,2.5,LFS,-5.599620770437406,0.0038781823711923195,4.102121075671935e-07,0.0027592382298580174,3.11439969666063e-07,-0.06635188878066652,2.8045094435241274e-05
0.72871,512.0,2.5,LFS,-5.594955971878386,0.003897219204938414,4.1220523416976126e-07,0.0027724536065063437,3.1274821841238904e-07,-0.06700654314138679,2.830272573845676e-05
0.72871,512.0,2.5,LFS,-5.590291173319363,0.003916354158463073,4.142090659338728e-07,0.0027857338613970196,3.1406271654561553e-07,-0.0676678274276548,2.8562499602570125e-05
0.72871,512.0,2.5,LFS,-5.585626374760343,0.003935587785834411,4.1622357243984456e-07,0.00279907932900784,3.153835054379616e-07,-0.06833581140646605,2.8824426302205932e-05
0.72871,512.0,2.5,LFS,-5.580961576201323,0.003954920644761764,4.1824872059946654e-07,0.002812490345706248,3.1671062660321835e-07,-0.06901056562006395,2.9088516001843125e-05
0.72871,512.0,2.5,LFS,-5.576296777642304,0.003974353296625046,4.2028447465444696e-07,0.0028259672497617213,3.18044121689902e-07,-0.06969216139520892,2.93547787535398e-05
0.72871,512.0,2.5,LFS,-5.571631979083284,0.003993886306504534,4.223307961665663e-07,0.002839510381358308,3.193840324728576e-07,-0.07038067085257285,2.9623224494778647e-05
0.72871,512.0,2.5,LFS,-5.566967180524264,0.004013520243210932,4.2438764402396895e-07,0.0028531200826072568,3.207304008451475e-07,-0.0710761669162557,2.9893863046525572e-05
0.72871,512.0,2.5,LFS,-5.562302381965244,0.0040332556793157386,4.264549744384999e-07,0.00286679669755975,3.2208326880955924e-07,-0.07177872332342825,3.0166704111185297e-05
0.72871,512.0,2.5,LFS,-5.557637583406221,0.004053093191181936,4.2853274094855294e-07,0.0028805405722197525,3.234426784721928e-07,-0.07248841463410134,3.044175727070512e-05
0.72871,512.0,2.5,LFS,-5.552972784847201,0.004073033358994947,4.3062089442889554e-07,0.002894352054556899,3.248086720306648e-07,-0.07320531624102336,3.0719031984967194e-05
0.72871,512.0,2.5,LFS,-5.548307986288181,0.004093076766793996,4.327193831004645e-07,0.002908231494519622,3.2618129176865656e-07,-0.07392950437971074,3.099853759006918e-05
0.72871,512.0,2.5,LFS,-5.543643187729161,0.004113224002503713,4.348281525365171e-07,0.0029221792440482517,3.2756058004512805e-07,-0.0746610561386089,3.1280283296793636e-05
0.72871,512.0,2.5,LFS,-5.538978389170142,0.0041334756579661,4.36947145685084e-07,0.002936195657088289,3.289465792847629e-07,-0.07540004946938908,3.156427818923458e-05
0.72871,512.0,2.5,LFS,-5.534313590611122,0.004153832328972819,4.39076302880855e-07,0.0029502810896037796,3.303393319717813e-07,-0.0761465631973817,3.185053122356504e-05
0.72871,512.0,2.5,LFS,-5.5296487920520985,0.0041742946152978355,4.4121556186559236e-07,0.0029644358995908017,3.3173888063662164e-07,-0.07690067703214912,3.213905122684586e-05
0.72871,512.0,2.5,LFS,-5.524983993493079,0.00419486312073032,4.433648578170556e-07,0.002978660447091032,3.3314526784927994e-07,-0.07766247157819584,3.2429846896145786e-05
0.72871,512.0,2.5,LFS,-5.520319194934059,0.004215538453108047,4.455241233694112e-07,0.002992955094205488,3.345585362075913e-07,-0.07843202834582838,3.2722926797636346e-05
0.72871,512.0,2.5,LFS,-5.515654396375039,0.004236321224350985,4.4769328864465096e-07,0.0030073202051083244,3.359787283296101e-07,-0.07920942976215332,3.301829936597875e-05
0.72871,512.0,2.5,LFS,-5.510989597816019,0.004257212050495325,4.4987228128873644e-07,0.003021756146060774,3.3740588684108445e-07,-0.07999475918222593,3.331597290388984e-05
0.72871,512.0,2.5,LFS,-5.5063247992569995,0.004278211551727836,4.520610265023914e-07,0.0030362632854251956,3.3884005436768103e-07,-0.08078810090034784,3.361595558172604e-05
0.72871,512.0,2.5,LFS,-5.50166000069798,0.004299320352420599,4.542594470838372e-07,0.0030508419936792442,3.402812735233229e-07,-0.08158954016151582,3.391825543748795e-05
