  13      11     -0.125082555596E+04
  12      12     -0.125078163592E+04
  11      13     -0.125087655711E+04
  10      14     -0.125111065044E+04
   9      15     -0.125148822921E+04
   8      16     -0.125201527387E+04
   7      17     -0.125269768630E+04
   6      18     -0.125355148112E+04
   5      19     -0.125459122494E+04
   4      20     -0.125584258070E+04
   3      21     -0.125734628729E+04
   2      22     -0.125916085527E+04
   1      23     -0.126140335772E+04
   0      24     -0.126435928469E+04
  25       0     -0.125380954505E+04
  24       1     -0.125087003443E+04
  23       2     -0.124864514840E+04
  22       3     -0.124684609688E+04
  21       4     -0.124535768874E+04
  20       5     -0.124411882328E+04
  19       6     -0.124308987609E+04
  18       7     -0.124224381952E+04
  17       8     -0.124156481791E+04
  16       9     -0.124104011802E+04
  15      10     -0.124066224973E+04
  14      11     -0.124042040671E+04
  13      12     -0.124031259495E+04
  12      13     -0.124034086128E+04
  11      14     -0.124049874067E+04
  10      15     -0.124079419248E+04
   9      16     -0.124122576411E+04
   8      17     -0.124180123097E+04
   7      18     -0.124253240533E+04
   6      19     -0.124342740321E+04
   5      20     -0.124450979807E+04
   4      21     -0.124579907197E+04
   3      22     -0.124733686614E+04
   2      23     -0.124918856189E+04
   1      24     -0.125146264979E+04
   0      25     -0.125444907112E+04
  26       0     -0.124390160505E+04
  25       1     -0.124093697599E+04
  24       2     -0.123868373412E+04
  23       3     -0.123685364306E+04
  22       4     -0.123533449441E+04
  21       5     -0.123405904527E+04
  20       6     -0.123299263530E+04
  19       7     -0.123210955285E+04
  18       8     -0.123139049773E+04
  17       9     -0.123082180647E+04
  16      10     -0.123039493772E+04
  15      11     -0.123010262703E+04
  14      12     -0.122993934903E+04
  13      13     -0.122990311134E+04
  12      14     -0.122999531168E+04
  11      15     -0.123021480874E+04
  10      16     -0.123056367164E+04
   9      17     -0.123104698245E+04
   8      18     -0.123167128738E+04
   7      19     -0.123244673243E+04
   6      20     -0.123338470781E+04
   5      21     -0.123450340893E+04
   4      22     -0.123582891395E+04
   3      23     -0.123740262664E+04
   2      24     -0.123928180612E+04
   1      25     -0.124158640135E+04
   0      26     -0.124460129965E+04
  27       0     -0.123404585805E+04
  26       1     -0.123105530542E+04
  25       2     -0.122877497468E+04
  24       3     -0.122691843974E+04
  23       4     -0.122536996427E+04
  22       5     -0.122406387629E+04
  21       6     -0.122296518638E+04
  20       7     -0.122204420179E+04
  19       8     -0.122128462120E+04
  18       9     -0.122067486557E+04
  17      10     -0.122020253567E+04
  16      11     -0.121985952348E+04
  15      12     -0.121964556328E+04
  14      13     -0.121955392306E+04
  13      14     -0.121958222182E+04
  12      15     -0.121973323583E+04
  11      16     -0.122000872373E+04
  10      17     -0.122040981940E+04
   9      18     -0.122094140552E+04
   8      19     -0.122160821804E+04
   7      20     -0.122242263975E+04
   6      21     -0.122340015971E+04
   5      22     -0.122455589103E+04
   4      23     -0.122591533468E+04
   3      24     -0.122751754812E+04
   2      25     -0.122942774040E+04
   1      26     -0.123176037641E+04
   0      27     -0.123480160701E+04
  28       0     -0.122424207105E+04
  27       1     -0.122122822144E+04
  26       2     -0.121892185310E+04
  25       3     -0.121704047593E+04
  24       4     -0.121546330586E+04
  23       5     -0.121412857603E+04
  22       6     -0.121299753032E+04
  21       7     -0.121204549225E+04
  20       8     -0.121124977162E+04
  19       9     -0.121059866384E+04
  18      10     -0.121008444491E+04
  17      11     -0.120969804961E+04
  16      12     -0.120943456115E+04
  15      13     -0.120929008452E+04
  14      14     -0.120926234156E+04
  13      15     -0.120935223756E+04
  12      16     -0.120955798218E+04
  11      17     -0.120988190770E+04
  10      18     -0.121033126976E+04
   9      19     -0.121090434394E+04
   8      20     -0.121161354366E+04
   7      21     -0.121246733494E+04
   6      22     -0.121348132116E+04
   5      23     -0.121467010294E+04
   4      24     -0.121605928659E+04
   3      25     -0.121769516506E+04
   2      26     -0.121963185780E+04
   1      27     -0.122199070617E+04
   0      28     -0.122505844197E+04
  29       0     -0.121448710505E+04
  28       1     -0.121145243943E+04
  27       2     -0.120912466961E+04
  26       3     -0.120721716347E+04
  25       4     -0.120561548821E+04
  24       5     -0.120425429947E+04
  23       6     -0.120309429799E+04
  22       7     -0.120210960008E+04
  21       8     -0.120127959401E+04
  20       9     -0.120059225547E+04
  19      10     -0.120003892080E+04
  18      11     -0.119960921641E+04
  17      12     -0.119930025499E+04
  16      13     -0.119910861712E+04
  15      14     -0.119902796748E+04
  14      15     -0.119905885121E+04
  13      16     -0.119920269527E+04
  12      17     -0.119945864405E+04
  11      18     -0.119983128959E+04
  10      19     -0.120032151215E+04
   9      20     -0.120093877731E+04
   8      21     -0.120168859354E+04
   7      22     -0.120257925784E+04
   6      23     -0.120362555621E+04
   5      24     -0.120484732654E+04
   4      25     -0.120626971774E+04
   3      26     -0.120793291210E+04
   2      27     -0.120990030459E+04
   1      28     -0.121228589752E+04
   0      29     -0.121537685035E+04
  30       0     -0.120478051605E+04
  29       1     -0.120172357335E+04
  28       2     -0.119937408373E+04
  27       3     -0.119744239627E+04
  26       4     -0.119581171661E+04
  25       5     -0.119442299102E+04
  24       6     -0.119323475857E+04
  23       7     -0.119221837543E+04
  22       8     -0.119135772108E+04
  21       9     -0.119063848304E+04
  20      10     -0.119004915169E+04
  19      11     -0.118958048915E+04
  18      12     -0.118922857750E+04
  17      13     -0.118898951816E+04
  16      14     -0.118885961324E+04
  15      15     -0.118883961222E+04
  14      16     -0.118892501024E+04
  13      17     -0.118911649393E+04
  12      18     -0.118941987338E+04
  11      19     -0.118983691578E+04
  10      20     -0.119036989734E+04
   9      21     -0.119102277110E+04
   8      22     -0.119180639580E+04
   7      23     -0.119272903733E+04
   6      24     -0.119380841363E+04
   5      25     -0.119506082440E+04
   4      26     -0.119651402618E+04
   3      27     -0.119820385298E+04
   2      28     -0.120019649641E+04
   1      29     -0.120260608040E+04
   0      30     -0.120572141997E+04
  31       0     -0.119512135405E+04
  30       1     -0.119204656620E+04
  29       2     -0.118967408061E+04
  28       3     -0.118772051242E+04
  27       4     -0.118606903553E+04
  26       5     -0.118465297562E+04
  25       6     -0.118343725683E+04
  24       7     -0.118239326402E+04
  23       8     -0.118150131254E+04
  22       9     -0.118074893298E+04
  21      10     -0.118012645194E+04
  20      11     -0.117962322037E+04
  19      12     -0.117923380152E+04
  18      13     -0.117895321437E+04
  17      14     -0.117877812704E+04
  16      15     -0.117870584718E+04
  15      16     -0.117873998563E+04
  14      17     -0.117887631928E+04
  13      18     -0.117911650879E+04
  12      19     -0.117946473328E+04
  11      20     -0.117992452643E+04
  10      21     -0.118049579522E+04
   9      22     -0.118118695340E+04
   8      23     -0.118200682845E+04
   7      24     -0.118296310256E+04
   6      25     -0.118407302337E+04
   5      26     -0.118535098871E+04
   4      27     -0.118682930731E+04
   3      28     -0.118854321891E+04
   2      29     -0.119055867984E+04
   1      30     -0.119298993783E+04
   0      31     -0.119612664394E+04
  32       0     -0.118550830005E+04
  31       1     -0.118241305783E+04
  30       2     -0.118002427523E+04
  29       3     -0.117804760603E+04
  28       4     -0.117637299062E+04
  27       5     -0.117493371932E+04
  26       6     -0.117369225788E+04
  25       7     -0.117262203546E+04
  24       8     -0.117170495306E+04
  23       9     -0.117092365468E+04
  22      10     -0.117026920052E+04
  21      11     -0.116973196644E+04
  20      12     -0.116930578171E+04
  19      13     -0.116898576277E+04
  18      14     -0.116877178666E+04
  17      15     -0.116865831725E+04
  16      16     -0.116864296776E+04
  15      17     -0.116872878533E+04
  14      18     -0.116891280644E+04
  13      19     -0.116919882601E+04
  12      20     -0.116958708897E+04
  11      21     -0.117008304032E+04
  10      22     -0.117069106742E+04
   9      23     -0.117141704044E+04
   8      24     -0.117226904854E+04
   7      25     -0.117325579186E+04
   6      26     -0.117439273101E+04
   5      27     -0.117569903796E+04
   4      28     -0.117719936460E+04
   3      29     -0.117894002504E+04
   2      30     -0.118097954371E+04
   1      31     -0.118343518181E+04
   0      32     -0.118658992583E+04
  33       0     -0.117594085005E+04
  32       1     -0.117283128251E+04
  31       2     -0.117042256447E+04
  30       3     -0.116842941887E+04
  29       4     -0.116673668917E+04
  28       5     -0.116527815443E+04
  27       6     -0.116401525265E+04
  26       7     -0.116292041258E+04
  25       8     -0.116197536523E+04
  24       9     -0.116116684466E+04
  23      10     -0.116048091778E+04
  22      11     -0.115991059309E+04
  21      12     -0.115945231068E+04
  20      13     -0.115909669957E+04
  19      14     -0.115884126990E+04
  18      15     -0.115868624055E+04
  17      16     -0.115862771326E+04
  16      17     -0.115866377519E+04
  15      18     -0.115879737699E+04
  14      19     -0.115902575024E+04
  13      20     -0.115935181493E+04
  12      21     -0.115978023663E+04
  11      22     -0.116031446615E+04
  10      23     -0.116095594296E+04
   9      24     -0.116171251690E+04
   8      25     -0.116259170584E+04
   7      26     -0.116360857186E+04
   6      27     -0.116477110954E+04
   5      28     -0.116610376726E+04
   4      29     -0.116763052438E+04
   3      30     -0.116939205205E+04
   2      31     -0.117145252904E+04
   1      32     -0.117392783280E+04
   0      33     -0.117710123959E+04
  34       0     -0.116641853605E+04
  33       1     -0.116329072788E+04
  32       2     -0.116086569646E+04
  31       3     -0.115885518976E+04
  30       4     -0.115714268495E+04
  29       5     -0.115566195717E+04
  28       6     -0.115437712825E+04
  27       7     -0.115326039598E+04
  26       8     -0.115229121490E+04
  25       9     -0.115145497029E+04
  24      10     -0.115073936892E+04
  23      11     -0.115014099542E+04
  22      12     -0.114964992112E+04
  21      13     -0.114925958041E+04
  20      14     -0.114896920094E+04
  19      15     -0.114877403873E+04
  18      16     -0.114867321966E+04
  17      17     -0.114866573847E+04
  16      18     -0.114874949068E+04
  15      19     -0.114892646895E+04
  14      20     -0.114919781789E+04
  13      21     -0.114956473480E+04
  12      22     -0.115002888615E+04
  11      23     -0.115059487891E+04
  10      24     -0.115126946005E+04
   9      25     -0.115205775001E+04
   8      26     -0.115296577306E+04
   7      27     -0.115400869654E+04
   6      28     -0.115519980574E+04
   5      29     -0.115655590244E+04
   4      30     -0.115810465653E+04
   3      31     -0.115988944378E+04
   2      32     -0.116196899712E+04
   1      33     -0.116446435310E+04
   0      34     -0.116765620886E+04
  35       0     -0.115694077805E+04
  34       1     -0.115379765221E+04
  33       2     -0.115135583280E+04
  32       3     -0.114932788230E+04
  31       4     -0.114759613090E+04
  30       5     -0.114609855272E+04
  29       6     -0.114479365145E+04
  28       7     -0.114365261381E+04
  27       8     -0.114265891741E+04
  26       9     -0.114179741563E+04
  25      10     -0.114105930930E+04
  24      11     -0.114043269190E+04
  23      12     -0.113991104159E+04
  22      13     -0.113948857980E+04
  21      14     -0.113916394672E+04
  20      15     -0.113893385452E+04
  19      16     -0.113879405426E+04
  18      17     -0.113874350231E+04
  17      18     -0.113878448319E+04
  16      19     -0.113891227226E+04
  15      20     -0.113912924258E+04
  14      21     -0.113944122512E+04
  13      22     -0.113984138662E+04
  12      23     -0.114034138519E+04
  11      24     -0.114093989475E+04
  10      25     -0.114164417545E+04
   9      26     -0.114246040158E+04
   8      27     -0.114339596274E+04
   7      28     -0.114446399265E+04
   6      29     -0.114568021252E+04
   5      30     -0.114706046737E+04
   4      31     -0.114862929968E+04
   3      32     -0.115043266629E+04
   2      33     -0.115253314759E+04
   1      34     -0.115504453034E+04
   0      35     -0.115825490546E+04
  36       0     -0.114750474205E+04
  35       1     -0.114434974584E+04
  34       2     -0.114189247878E+04
  33       3     -0.113984771955E+04
  32       4     -0.113809921664E+04
  31       5     -0.113658102466E+04
  30       6     -0.113525505666E+04
  29       7     -0.113409535089E+04
  28       8     -0.113308069503E+04
  27       9     -0.113219527565E+04
  26      10     -0.113143128105E+04
  25      11     -0.113077962865E+04
  24      12     -0.113023076886E+04
  23      13     -0.112978021512E+04
  22      14     -0.112942533281E+04
  21      15     -0.112916179487E+04
  20      16     -0.112898501275E+04
  19      17     -0.112889761371E+04
  18      18     -0.112889725254E+04
  17      19     -0.112897987551E+04
  16      20     -0.112914846193E+04
  15      21     -0.112940550181E+04
  14      22     -0.112974942070E+04
  13      23     -0.113018502642E+04
  12      24     -0.113071651308E+04
  11      25     -0.113134424784E+04
  10      26     -0.113207755266E+04
   9      27     -0.113292024556E+04
   8      28     -0.113388324656E+04
   7      29     -0.113497559098E+04
   6      30     -0.113621347594E+04
   5      31     -0.113761354965E+04
   4      32     -0.113920426402E+04
   3      33     -0.114102625268E+04
   2      34     -0.114314370106E+04
   1      35     -0.114567043681E+04
   0      36     -0.114889513554E+04
  37       0     -0.113811200105E+04
  36       1     -0.113494252159E+04
  35       2     -0.113247248258E+04
  34       3     -0.113041152508E+04
  33       4     -0.112864472336E+04
  32       5     -0.112711145083E+04
  31       6     -0.112576651774E+04
  30       7     -0.112458874377E+04
  29       8     -0.112355501593E+04
  28       9     -0.112264869684E+04
  27      10     -0.112185936526E+04
  26      11     -0.112118063040E+04
  25      12     -0.112060727147E+04
  24      13     -0.112013029192E+04
  23      14     -0.111974620910E+04
  22      15     -0.111945089016E+04
  21      16     -0.111924154443E+04
  20      17     -0.111911748408E+04
  19      18     -0.111907951749E+04
  18      19     -0.111912146074E+04
  17      20     -0.111924718226E+04
  16      21     -0.111945699637E+04
  15      22     -0.111975081072E+04
  14      23     -0.112012855637E+04
  13      24     -0.112059681075E+04
  12      25     -0.112115900449E+04
  11      26     -0.112181513069E+04
  10      27     -0.112257569004E+04
   9      28     -0.112344374357E+04
   8      29     -0.112443023658E+04
   7      30     -0.112554457781E+04
   6      31     -0.112680236909E+04
   5      32     -0.112822215746E+04
   4      33     -0.112983170855E+04
   3      34     -0.113167300461E+04
   2      35     -0.113380536441E+04
   1      36     -0.113634966992E+04
   0      37     -0.113959114465E+04
  38       0     -0.112876109005E+04
  37       1     -0.112557949505E+04
  36       2     -0.112309504029E+04
  35       3     -0.112102156407E+04
  34       4     -0.111923930510E+04
  33       5     -0.111768886505E+04
  32       6     -0.111632897232E+04
  31       7     -0.111513158479E+04
  30       8     -0.111407998729E+04
  29       9     -0.111315303691E+04
  28      10     -0.111234523318E+04
  27      11     -0.111164532630E+04
  26      12     -0.111104601035E+04
  25      13     -0.111054125812E+04
  24      14     -0.111012920154E+04
  23      15     -0.110980366565E+04
  22      16     -0.110956328381E+04
  21      17     -0.110940566225E+04
  20      18     -0.110932841155E+04
  19      19     -0.110933124227E+04
  18      20     -0.110941527659E+04
  17      21     -0.110957889601E+04
  16      22     -0.110982482985E+04
  15      23     -0.111015364302E+04
  14      24     -0.111056358431E+04
  13      25     -0.111106252399E+04
  12      26     -0.111165410793E+04
  11      27     -0.111233840808E+04
  10      28     -0.111312587459E+04
   9      29     -0.111401846597E+04
   8      30     -0.111502685434E+04
   7      31     -0.111616428162E+04
   6      32     -0.111744181522E+04
   5      33     -0.111888429679E+04
   4      34     -0.112051319353E+04
   3      35     -0.112236984147E+04
   2      36     -0.112452045680E+04
   1      37     -0.112707929873E+04
   0      38     -0.113033597131E+04
  39       0     -0.111945064105E+04
  38       1     -0.111625564092E+04
  37       2     -0.111375911546E+04
  36       3     -0.111167314966E+04
  35       4     -0.110988033598E+04
  34       5     -0.110831397812E+04
  33       6     -0.110693638980E+04
  32       7     -0.110572207145E+04
  31       8     -0.110465027597E+04
  30       9     -0.110370529947E+04
  29      10     -0.110287641222E+04
  28      11     -0.110215525150E+04
  27      12     -0.110153302072E+04
  26      13     -0.110100542299E+04
  25      14     -0.110056667521E+04
  24      15     -0.110021312346E+04
  23      16     -0.109994242656E+04
  22      17     -0.109975174641E+04
  21      18     -0.109964016900E+04
  20      19     -0.109961036664E+04
  19      20     -0.109965578065E+04
  18      21     -0.109977871047E+04
  17      22     -0.109997757492E+04
  16      23     -0.110025633472E+04
  15      24     -0.110061430956E+04
  14      25     -0.110105462982E+04
  13      26     -0.110158386574E+04
  12      27     -0.110220138478E+04
  11      28     -0.110291123744E+04
  10      29     -0.110372201741E+04
   9      30     -0.110463973543E+04
   8      31     -0.110566960795E+04
   7      32     -0.110682775287E+04
   6      33     -0.110812442716E+04
   5      34     -0.110958153624E+04
   4      35     -0.111122839761E+04
   3      36     -0.111310191947E+04
   2      37     -0.111526745239E+04
   1      38     -0.111784089767E+04
   0      39     -0.112111063714E+04
  40       0     -0.111018158505E+04
  39       1     -0.110697540045E+04
  38       2     -0.110446546447E+04
  37       3     -0.110236660991E+04
  36       4     -0.110055979707E+04
  35       5     -0.109898158225E+04
  34       6     -0.109759029523E+04
  33       7     -0.109635942629E+04
  32       8     -0.109527024872E+04
  31       9     -0.109430787217E+04
  30      10     -0.109346094441E+04
  29      11     -0.109271672956E+04
  28      12     -0.109207030724E+04
  27      13     -0.109151775785E+04
  26      14     -0.109105381599E+04
  25      15     -0.109067670925E+04
  24      16     -0.109037762091E+04
  23      17     -0.109015782993E+04
  22      18     -0.109001759023E+04
  21      19     -0.108995204266E+04
  20      20     -0.108995937581E+04
  19      21     -0.109004347381E+04
  18      22     -0.109020080834E+04
  17      23     -0.109043648876E+04
  16      24     -0.109074778275E+04
  15      25     -0.109113970912E+04
  14      26     -0.109161224300E+04
  13      27     -0.109216985175E+04
  12      28     -0.109281290533E+04
  11      29     -0.109354903653E+04
  10      30     -0.109438198263E+04
   9      31     -0.109532007030E+04
   8      32     -0.109637058200E+04
   7      33     -0.109754622158E+04
   6      34     -0.109886527022E+04
   5      35     -0.110034033928E+04
   4      36     -0.110200101485E+04
   3      37     -0.110389170008E+04
   2      38     -0.110607261467E+04
   1      39     -0.110866021904E+04
   0      40     -0.111194411552E+04
  41       0     -0.110095276705E+04
  40       1     -0.109773826350E+04
  39       2     -0.109521789827E+04
  38       3     -0.109310590099E+04
  37       4     -0.109128647789E+04
  36       5     -0.108969345776E+04
  35       6     -0.108828714961E+04
  34       7     -0.108704397072E+04
  33       8     -0.108594126516E+04
  32       9     -0.108496102847E+04
  31      10     -0.108409570110E+04
  30      11     -0.108333426630E+04
  29      12     -0.108267028091E+04
