phase,mu_0,beta,volume,kT,density,omega,P
1,-1.9253229843237443,1.25,512.0,0.8,0.9016283591621964,-981.6311458509133,1.917248331740065
1,-1.918985302833109,1.25,512.0,0.8,0.9018471768205883,-984.557188422591,1.922963258637873
1,-1.9126974347325436,1.25,512.0,0.8,0.9020639794841182,-987.4609338988142,1.9286346365211215
1,-1.9064586030706916,1.25,512.0,0.8,0.9022787204192951,-990.3427235414283,1.9342631319168522
1,-1.900268048933069,1.25,512.0,0.8,0.9024913538474053,-993.2028905432129,1.9398493955922127
1,-1.8941250308880477,1.25,512.0,0.8,0.9027018352320835,-996.0417602791916,1.9453940630452962
1,-1.8880288244539514,1.25,512.0,0.8,0.9029101215425355,-998.8596505492227,1.9508977549789506
1,-1.8819787215862998,1.25,512.0,0.8,0.9031161714920244,-1001.6568718121956,1.9563610777581946
1,-1.875974030184297,1.25,512.0,0.8,0.9033199457514626,-1004.4337274121337,1.9617846238518237
1,-1.8700140736157067,1.25,512.0,0.8,0.903521407138163,-1007.1905137964868,1.9671689722587633
1,-1.8640981902592895,1.25,512.0,0.8,0.9037205207800328,-1009.9275207268878,1.9725146889197027
1,-1.85822573306404,1.25,512.0,0.8,0.9039172542556664,-1012.6450314826301,1.977822327114512
1,-1.8523960691244803,1.25,512.0,0.8,0.9041115777109692,-1015.3433230571165,1.9830924278459308
1,-1.8466085792713176,1.25,512.0,0.8,0.9043034639531097,-1018.0226663475105,1.9883255202099814
1,-1.840862657676802,1.25,512.0,0.8,0.904492888522718,-1020.6833263378225,1.9935221217535595
1,-1.835157711474156,1.25,512.0,0.8,0.9046798297453794,-1023.3255622756499,1.9986827388196287
1,-1.8294931603904772,1.25,512.0,0.8,0.9048642687635493,-1025.9496278427778,2.0038078668804253
1,-1.823868436392549,1.25,512.0,0.8,0.9050461895501126,-1028.5557713198477,2.0088979908590776
1,-1.8182829833450107,1.25,512.0,0.8,0.905225578904855,-1031.1442357452947,2.013953585440029
1,-1.8127362566803846,1.25,512.0,0.8,0.9054024264351487,-1033.7152590687376,2.018975115368628
1,-1.8072277230804592,1.25,512.0,0.8,0.9055767245222003,-1036.2690742990155,2.0239630357402647
1,-1.8017568601685667,1.25,512.0,0.8,0.9057484682741921,-1038.8059096470502,2.028917792279395
1,-1.7963231562123159,1.25,512.0,0.8,0.9059176554676497,-1041.3259886637072,2.033839821608803
1,-1.7909261098363476,1.25,512.0,0.8,0.9060842864783647,-1043.8295303728298,2.0387295515094332
1,-1.7855652297447169,1.25,512.0,0.8,0.9062483642031408,-1046.3167493996164,2.0435874011711257
1,-1.780240034452514,1.25,512.0,0.8,0.9064098939736163,-1048.7878560944976,2.0484137814345655
1,-1.7749500520263612,1.25,512.0,0.8,0.9065688834633634,-1051.2430566526746,2.053209095024755
1,-1.7696948198334295,1.25,512.0,0.8,0.9067253425893924,-1053.6825532294754,2.057973736776319
1,-1.7644738842986485,1.25,512.0,0.8,0.9068792834091498,-1056.106544051677,2.0627080938509317
1,-1.7592868006697866,1.25,512.0,0.8,0.9070307200140239,-1058.5152235249382,2.067412545947145
1,-1.754133132790097,1.25,512.0,0.8,0.9071796684202975,-1060.908782337489,2.072087465502908
1,-1.7490124528782416,1.25,512.0,0.8,0.9073261464584329,-1063.2874075602128,2.0767332178910407
1,-1.7439243413152128,1.25,512.0,0.8,0.9074701736614864,-1065.651282743257,2.081350161607924
1,-1.738868386437988,1.25,512.0,0.8,0.9076117711533915,-1068.0005880092997,2.0859386484556635
1,-1.7338441843396666,1.25,512.0,0.8,0.9077509615377719,-1070.3355001436007,2.09049902371797
1,-1.72885133867584,1.25,512.0,0.8,0.9078877687878851,-1072.6561926809627,2.0950316263300053
1,-1.723889460476969,1.25,512.0,0.8,0.9080222181382154,-1074.9628359897147,2.0995367890424115
1,-1.7189581679665433,1.25,512.0,0.8,0.9081543359781935,-1077.2555973528363,2.1040148385797584
1,-1.714057086384812,1.25,512.0,0.8,0.9082841497484436,-1079.5346410463346,2.1084660957936223
1,-1.7091858478178767,1.25,512.0,0.8,0.9084116878398879,-1081.800128414981,2.1128908758105096
1,-1.7043440910319645,1.25,512.0,0.8,0.9085369794960336,-1084.052217945503,2.1172894881748103
1,-1.6995314613126773,1.25,512.0,0.8,0.9086600547186455,-1086.2910653373474,2.1216622369870066
1,-1.6947476103090526,1.25,512.0,0.8,0.908780944177031,-1088.5168235710944,2.1260094210372937
1,-1.6899921958822586,1.25,512.0,0.8,0.9088996791210592,-1090.7296429746232,2.130331333934811
1,-1.685264881958758,1.25,512.0,0.8,0.9090162912980501,-1092.9296712871183,2.134628264232653
1,-1.680565338387786,1.25,512.0,0.8,0.9091308128735853,-1095.1170537209991,2.1389004955488264
1,-1.6758932408029903,1.25,512.0,0.8,0.9092432763563049,-1097.2919330218583,2.143148306683317
1,-1.671248270488086,1.25,512.0,0.8,0.9093537145266792,-1099.4544495264827,2.1473719717314115
1,-1.6666301142463922,1.25,512.0,0.8,0.9094621603697597,-1101.6047412190387,2.151571760193435
1,-1.6620384642741075,1.25,512.0,0.8,0.9095686470118661,-1103.7429437854903,2.1557479370810357
1,-1.6574730180372064,1.25,512.0,0.8,0.9096732076611524,-1105.8691906663223,2.1599007630201608
1,-1.6529334781518237,1.25,512.0,0.8,0.9097758755519774,-1107.9836131076324,2.1640304943508446
1,-1.6484195522680185,1.25,512.0,0.8,0.9098766838929956,-1110.0863402106575,2.1681373832239403
1,-1.6439309529567958,1.25,512.0,0.8,0.9099756658188632,-1112.1774989797966,2.1722216776949153
1,-1.6394673976002792,1.25,512.0,0.8,0.9100728543454523,-1114.2572143691884,2.176283621814821
1,-1.6350286082849355,1.25,512.0,0.8,0.9101682823284449,-1116.3256093278949,2.1803234557185447
1,-1.6306143116977374,1.25,512.0,0.8,0.9102619824251967,-1118.3828048437538,2.1843414157104566
1,-1.6262242390251842,1.25,512.0,0.8,0.9103539870597251,-1120.428919985941,2.188337734347541
1,-1.62185812585507,1.25,512.0,0.8,0.9104443283906913,-1122.4640719463,2.192312640520117
1,-1.6175157120809238,1.25,512.0,0.8,0.9105330382822499,-1124.488376079479,2.1962663595302323
1,-1.6131967418090256,1.25,512.0,0.8,0.9106201482776128,-1126.5019459419248,2.200199113167822
1,-1.6089009632679212,1.25,512.0,0.8,0.9107056895752073,-1128.5048933297737,2.2041111197847143
1,-1.6046281287203512,1.25,512.0,0.8,0.9107896930072774,-1130.4973283156828,2.208002594366568
1,-1.6003779943775231,1.25,512.0,0.8,0.9108721890208047,-1132.4793592846352,2.211873748602803
1,-1.596150320315644,1.25,512.0,0.8,0.9109532076606137,-1134.4510929687635,2.2157247909546163
1,-1.5919448703946508,1.25,512.0,0.8,0.9110327785545297,-1136.4126344812234,2.2195559267211395
1,-1.587761412179064,1.25,512.0,0.8,0.9111109309004677,-1138.36408734915,2.2233673581038085
1,-1.5835997168608995,1.25,512.0,0.8,0.9111876934553284,-1140.3055535457343,2.227159284269012
1,-1.5794595591845773,1.25,512.0,0.8,0.9112630945255855,-1142.2371335214434,2.230931901409069
1,-1.5753407173737604,1.25,512.0,0.8,0.9113371619594451,-1144.1589262344253,2.234685402801612
1,-1.57124297306007,1.25,512.0,0.8,0.9114099231404762,-1146.0710291801138,2.2384199788674097
1,-1.5671661112136153,1.25,512.0,0.8,0.9114814049826012,-1147.9735384200703,2.2421358172267
1,-1.5631099200752858,1.25,512.0,0.8,0.9115516339263499,-1149.866548610086,2.2458331027540743
1,-1.5590741910907506,1.25,512.0,0.8,0.9116206359362786,-1151.7501530275667,2.2495120176319663
1,-1.5550587188461138,1.25,512.0,0.8,0.9116884364994655,-1153.6244435982276,2.2531727414027882
1,-1.5510633010051782,1.25,512.0,0.8,0.9117550606250021,-1155.4895109221175,2.2568154510197607
1,-1.547087738248266,1.25,512.0,0.8,0.9118205328443802,-1157.345444299,2.2604403208964845
1,-1.5431318342125528,1.25,512.0,0.8,0.9118848772127238,-1159.1923317531057,2.2640475229552846
1,-1.539195395433872,1.25,512.0,0.8,0.9119481173107714,-1161.0302600572772,2.2676372266743696
1,-1.5352782312899382,1.25,512.0,0.8,0.9120102762475488,-1162.8593147565343,2.271209599133856
1,-1.5313801539449605,1.25,512.0,0.8,0.9120713766636706,-1164.6795801910616,2.2747648050606672
1,-1.5275009782955937,1.25,512.0,0.8,0.912131440735203,-1166.4911395186555,2.278303006872374
1,-1.5236405219181963,1.25,512.0,0.8,0.9121904901780364,-1168.2940747366295,2.2818243647199794
1,-1.5197986050173538,1.25,512.0,0.8,0.9122485462527133,-1170.0884667032092,2.2853290365297054
1,-1.5159750503756322,1.25,512.0,0.8,0.9123056297696592,-1171.8743951584215,2.288817178043792
1,-1.512169683304528,1.25,512.0,0.8,0.9123617610947776,-1173.6519387444978,2.2922889428603472
1,-1.5083823315965763,1.25,512.0,0.8,0.912416960155354,-1175.4211750258096,2.2957444824722844
1,-1.5046128254785907,1.25,512.0,0.8,0.9124712464462466,-1177.18218050834,2.2991839463053516
1,-1.5008609975659968,1.25,512.0,0.8,0.9125246390363031,-1178.9350306587153,2.3026074817553033
1,-1.497126682818233,1.25,512.0,0.8,0.9125771565749965,-1180.6797999228033,2.3060152342242253
1,-1.493409718495188,1.25,512.0,0.8,0.9126288172992216,-1182.416561743892,2.3094073471560392
1,-1.489709944114643,1.25,512.0,0.8,0.9126796390402443,-1184.1453885804613,2.3127839620712134
1,-1.4860272014106974,1.25,512.0,0.8,0.9127296392307643,-1185.8663519235593,2.3161452186007017
1,-1.4823613342931428,1.25,512.0,0.8,0.9127788349120697,-1187.5795223137932,2.3194912545191273
1,-1.478712188807767,1.25,512.0,0.8,0.9128272427412591,-1189.284969357946,2.3228222057772383
1,-1.4750796130975572,1.25,512.0,0.8,0.9128748789985204,-1190.9827617452306,2.3261382065336536
1,-1.4714634573647813,1.25,512.0,0.8,0.9129217595944252,-1192.6729672631882,2.3294393891859144
1,-1.4678635738339216,1.25,512.0,0.8,0.9129679000772514,-1194.3556528132438,2.3327258844008667
1,-1.4642798167154383,1.25,512.0,0.8,0.9130133156402863,-1196.0308844259273,2.3359978211443893
1,-1.4607120421703423,1.25,512.0,0.8,0.9130580211291246,-1197.6987272757665,2.3392553267104814
1,-1.4571601082755539,1.25,512.0,0.8,0.9131020310489258,-1199.3592456958634,2.342498526749733
1,-1.453623874990027,1.25,512.0,0.8,0.9131453595716348,-1201.0125031921632,2.3457275452971937
1,-1.4501032041216182,1.25,512.0,0.8,0.9131880205431447,-1202.6585624574204,2.3489425047996493
1,-1.4465979592946834,1.25,512.0,0.8,0.9132300274904017,-1204.2974853848716,2.3521435261423274
1,-1.4431080059183787,1.25,512.0,0.8,0.9132713936284315,-1205.9293330816242,2.3553307286750473
1,-1.4396332111556525,1.25,512.0,0.8,0.9133121318672969,-1207.554165881766,2.3585042302378243
1,-1.436173443892906,1.25,512.0,0.8,0.9133522548189592,-1209.172043359202,2.3616641471859414
1,-1.4327285747103073,1.25,512.0,0.8,0.9133917748040579,-1210.783024340231,2.3648105944145135
1,-1.4292984758527434,1.25,512.0,0.8,0.9134307038585865,-1212.3871669158589,2.367943685382537
1,-1.4258830212013902,1.25,512.0,0.8,0.9134690537404742,-1213.984528453866,2.371063532136457
1,-1.4224820862458887,1.25,512.0,0.8,0.913506835936059,-1215.5751656106245,2.374170245333251
1,-1.419095548057108,1.25,512.0,0.8,0.9135440616664552,-1217.1591343426808,2.3772639342630484
1,-1.415723285260484,1.25,512.0,0.8,0.9135807418938108,-1218.7364899181034,2.3803447068712957
1,-1.412365178009918,1.25,512.0,0.8,0.9136168873274514,-1220.307286927601,2.3834126697804705
1,-1.4090211079622192,1.25,512.0,0.8,0.9136525084299132,-1221.871579295422,2.386467928311371
1,-1.4056909582520807,1.25,512.0,0.8,0.9136876154228574,-1223.429420290036,2.3895105865039765
1,-1.402374613467572,1.25,512.0,0.8,0.9137222182928708,-1224.9808625346027,2.392540747137896
1,-1.3990719596261412,1.25,512.0,0.8,0.9137563267971485,-1226.5259580172371,2.3955585117524163
1,-1.3957828841511062,1.25,512.0,0.8,0.9137899504690621,-1228.0647581010692,2.3985639806661507
1,-1.3925072758486303,1.25,512.0,0.8,0.9138230986236078,-1229.597313534111,2.4015572529963105
1,-1.3892450248851655,1.25,512.0,0.8,0.9138557803627403,-1231.1236744589298,2.4045384266775973
1,-1.385996022765355,1.25,512.0,0.8,0.9138880045805902,-1232.6438904221322,2.407507598480727
1,-1.382760162310381,1.25,512.0,0.8,0.913919779968564,-1234.1580103836682,2.410464864030602
1,-1.3795373376367517,1.25,512.0,0.8,0.9139511150203341,-1235.6660827259523,2.4134103178241255
1,-1.37632744413551,1.25,512.0,0.8,0.9139820180367098,-1237.1681552628131,2.416344053247682
1,-1.3731303784518603,1.25,512.0,0.8,0.9140124971304012,-1238.6642752482705,2.4192661625942784
1,-1.3699460384652005,1.25,512.0,0.8,0.9140425602306674,-1240.1544893851449,2.422176737080361
1,-1.366774323269548,1.25,512.0,0.8,0.9140722150878593,-1241.638843833506,2.4250758668623162
1,-1.3636151331543547,1.25,512.0,0.8,0.9141014692778513,-1243.1173842189587,2.4279636410526537
1,-1.3604683695856976,1.25,512.0,0.8,0.9141303302063688,-1244.5901556407766,2.430840147735892
1,-1.3573339351878395,1.25,512.0,0.8,0.9141588051132084,-1246.057202679878,2.4337054739841366
1,-1.3542117337251462,1.25,512.0,0.8,0.9141869010763578,-1247.518569406659,2.436559705872381
1,-1.3511016700843599,1.25,512.0,0.8,0.9142146250160132,-1248.9742993886775,2.439402928493511
1,-1.3480036502572121,1.25,512.0,0.8,0.9142419836984964,-1250.4244356981933,2.4422352259730338
1,-1.3449175813233727,1.25,512.0,0.8,0.9142689837400759,-1251.8690209195727,2.4450566814835404
1,-1.3418433714337288,1.25,512.0,0.8,0.9142956316106909,-1253.308097156553,2.4478673772588926
1,-1.3387809297939803,1.25,512.0,0.8,0.914321933637583,-1254.7417060393768,2.450667394608158
1,-1.3357301666485506,1.25,512.0,0.8,0.9143478960088354,-1256.169888731794,2.453456813929285
1,-1.3326909932648026,1.25,512.0,0.8,0.9143735247768205,-1257.592685937936,2.4562357147225313
1,-1.329663321917552,1.25,512.0,0.8,0.9143988258615626,-1259.010137909068,2.4590041756036483
1,-1.3266470658738745,1.25,512.0,0.8,0.9144238050540128,-1260.4222844502137,2.4617622743168237
1,-1.323642139378197,1.25,512.0,0.8,0.9144484680192383,-1261.8291649266673,2.464510087747397
1,-1.320648457637668,1.25,512.0,0.8,0.9144728202995337,-1263.2308182703828,2.4672476919343413
1,-1.317665936807801,1.25,512.0,0.8,0.9144968673174467,-1264.6272829862514,2.4699751620825223
1,-1.3146944939783842,1.25,512.0,0.8,0.9145206143787288,-1266.018597158267,2.4726925725747404
1,-1.3117340471596517,1.25,512.0,0.8,0.9145440666752098,-1267.404798455582,2.4753999969835587
1,-1.3087845152687083,1.25,512.0,0.8,0.9145672292875935,-1268.7859241384544,2.478097508082919
1,-1.3058458181162045,1.25,512.0,0.8,0.9145901071881855,-1270.162011064091,2.480785177859553
1,-1.3029178763932556,1.25,512.0,0.8,0.9146127052435463,-1271.5330956923876,2.4834630775241946
1,-1.3000006116585985,1.25,512.0,0.8,0.9146350282170767,-1272.8992140915693,2.4861312775225963
1,-1.2970939463259819,1.25,512.0,0.8,0.9146570807715336,-1274.260401943729,2.4887898475463457
1,-1.294197803651786,1.25,512.0,0.8,0.9146788674714841,-1275.616694550274,2.4914388565435037
1,-1.291312107722864,1.25,512.0,0.8,0.9147003927856894,-1276.9681268372726,2.494078372729048
1,-1.2884367834446024,1.25,512.0,0.8,0.9147216610894303,-1278.3147333607137,2.496708463595144
1,-1.2855717565291958,1.25,512.0,0.8,0.9147426766667712,-1279.6565483116715,2.4993291959212334
1,-1.2827169534841303,1.25,512.0,0.8,0.9147634437127627,-1280.993605521382,2.5019406357839493
1,-1.279872301600872,1.25,512.0,0.8,0.9147839663355887,-1282.3259384662342,2.5045428485668637
1,-1.2770377289437551,1.25,512.0,0.8,0.9148042485586547,-1283.653580272674,2.5071358989700663
1,-1.2742131643390675,1.25,512.0,0.8,0.914824294322623,-1284.9765637220257,2.5097198510195815
1,-1.2713985373643273,1.25,512.0,0.8,0.9148441074873956,-1286.2949212552312,2.5122947680766234
1,-1.268593778337748,1.25,512.0,0.8,0.9148636918340404,-1287.6086849775081,2.5148607128466955
1,-1.265798818307886,1.25,512.0,0.8,0.9148830510666721,-1288.917886662931,2.5174177473885373
1,-1.263013589043473,1.25,512.0,0.8,0.9149021888142814,-1290.2225577589338,2.5199659331229176
1,-1.2602380230234174,1.25,512.0,0.8,0.9149211086325153,-1291.5227293907378,2.522505330841285
1,-1.2574720534269848,1.25,512.0,0.8,0.9149398140054134,-1292.8184323657058,2.525036000714269
1,-1.2547156141241458,1.25,512.0,0.8,0.9149583083470954,-1294.109697177621,2.527558002300041
1,-1.2519686396660887,1.25,512.0,0.8,0.9149765950034092,-1295.396554010899,2.5300713945525373
1,-1.2492310652758944,1.25,512.0,0.8,0.91499467725353,-1296.6790327447266,2.532576235829544
1,-1.246502826839372,1.25,512.0,0.8,0.9150125583115236,-1297.9571629571342,2.5350725839006527
1,-1.2437838608960483,1.25,512.0,0.8,0.9150302413278646,-1299.2309739289997,2.5375604959550775
1,-1.2410741046303115,1.25,512.0,0.8,0.9150477293909175,-1300.5004946479876,2.5400400286093507
1,-1.2383734958627026,1.25,512.0,0.8,0.9150650255283781,-1301.7657538124242,2.542511237914891
1,-1.2356819730413553,1.25,512.0,0.8,0.9150821327086794,-1303.0267798351078,2.544974179365445
1,-1.2329994752335771,1.25,512.0,0.8,0.9150990538423573,-1304.2836008470574,2.547428907904409
1,-1.2303259421175736,1.25,512.0,0.8,0.9151157917833856,-1305.5362447012035,2.549875477932038
1,-1.227661313974309,1.25,512.0,0.8,0.9151323493304744,-1306.7847389760136,2.5523139433125266
1,-1.2250055316795017,1.25,512.0,0.8,0.9151487292283325,-1308.0291109790655,2.5547443573809874
1,-1.222358536695753,1.25,512.0,0.8,0.9151649341689024,-1309.2693877505583,2.557166772950309
1,-1.219720271064806,1.25,512.0,0.8,0.9151809667925603,-1310.5055960667692,2.5595812423179085
1,-1.2170906773999293,1.25,512.0,0.8,0.9151968296892852,-1311.737762443456,2.561987817272375
1,-1.2144696988784287,1.25,512.0,0.8,0.9152125253998009,-1312.9659131392032,2.564386549100006
1,-1.211857279234279,1.25,512.0,0.8,0.9152280564166837,-1314.1900741587172,2.5667774885912444
1,-1.2092533627508777,1.25,512.0,0.8,0.9152434251854487,-1315.4102712560662,2.569160686047004
1,-1.2066578942539121,1.25,512.0,0.8,0.9152586341056016,-1316.6265299378733,2.571536191284909
1,-1.2040708191043472,1.25,512.0,0.8,0.9152736855316699,-1317.8388754664568,2.5739040536454234
1,-1.2014920831915232,1.25,512.0,0.8,0.9152885817742029,-1319.047332862919,2.5762643219978885
1,-1.198921632926364,1.25,512.0,0.8,0.9153033251007506,-1320.2519269101924,2.5786170447464696
1,-1.196359415234696,1.25,512.0,0.8,0.9153179177368134,-1321.4526821560326,2.580962269836001
1,-1.1938053775506718,1.25,512.0,0.8,0.915332361866773,-1322.6496229159695,2.583300044757753
1,-1.1912594678103008,1.25,512.0,0.8,0.9153466596347966,-1323.842773276208,2.5856304165550936
1,-1.188721634445079,1.25,512.0,0.8,0.9153608131457189,-1325.032157096488,2.587953431829078
1,-1.1861918263757238,1.25,512.0,0.8,0.9153748244659032,-1326.217798012898,2.590269136743941
1,-1.1836699930060033,1.25,512.0,0.8,0.91538869562408,-1327.399719440646,2.592577577032512
1,-1.1811560842166664,1.25,512.0,0.8,0.9154024286121638,-1328.577944576788,2.594878798001539
1,-1.1786500503594641,1.25,512.0,0.8,0.9154160253860535,-1329.7524964029155,2.5971728445369444
1,-1.1761518422512682,1.25,512.0,0.8,0.9154294878664087,-1330.9233976877993,2.599459761108983
1,-1.173661411168278,1.25,512.0,0.8,0.9154428179394078,-1332.0906709899978,2.6017395917773394
1,-1.1711787088403192,1.25,512.0,0.8,0.9154560174574908,-1333.2543386604207,2.604012380196134
1,-1.16870368744523,1.25,512.0,0.8,0.915469088240079,-1334.4144228448583,2.606278169618864
1,-1.1662362996033342,1.25,512.0,0.8,0.9154820320742798,-1335.5709454864696,2.608537002903261
1,-1.1637764983719985,1.25,512.0,0.8,0.9154948507155745,-1336.7239283282343,2.6107889225160825
1,-1.161324237240274,1.25,512.0,0.8,0.9155075458884872,-1337.8733929153695,2.613033970537831
1,-1.15887947012362,1.25,512.0,0.8,0.9155201192872411,-1339.0193605977056,2.6152721886673937
1,-1.1564421513587064,1.25,512.0,0.8,0.915532572576395,-1340.1618525320337,2.6175036182266282
1,-1.1540122356982974,1.25,512.0,0.8,0.9155449073914654,-1341.3008896844115,2.619728300164866
1,-1.1515896783062096,1.25,512.0,0.8,0.9155571253395378,-1342.43649283244,2.6219462750633595
1,-1.1491744347523505,1.25,512.0,0.8,0.915569227999855,-1343.5686825675032,2.6241575831396546
1,-1.146766461007827,1.25,512.0,0.8,0.9155812169243998,-1344.6974792969763,2.626362264251907
1,-1.1443657134401306,1.25,512.0,0.8,0.9155930936384582,-1345.822903246403,2.628560357903131
1,-1.1419721488083934,1.25,512.0,0.8,0.9156048596411717,-1346.9449744616363,2.6307519032453834
1,-1.1395857242587146,1.25,512.0,0.8,0.9156165164060757,-1348.0637128109547,2.632936939083896
1,-1.1372063973195574,1.25,512.0,0.8,0.9156280653816242,-1349.1791379871397,2.6351155038811322
1,-1.1348341258972137,1.25,512.0,0.8,0.9156395079917059,-1350.2912695095301,2.637287635760801
1,-1.1324688682713344,1.25,512.0,0.8,0.9156508456361412,-1351.4001267260444,2.6394533725118055
1,-1.1301105830905291,1.25,512.0,0.8,0.9156620796911754,-1352.5057288151704,2.6416127515921297
1,-1.1277592293680267,1.25,512.0,0.8,0.9156732115099537,-1353.6080947879313,2.6437658101326784
1,-1.1254147664774021,1.25,512.0,0.8,0.9156842424229904,-1354.7072434898203,2.645912584941055
1,-1.1230771541483637,1.25,512.0,0.8,0.9156951737386221,-1355.8031936027094,2.6480531125052917
1,-1.1207463524626033,1.25,512.0,0.8,0.9157060067434553,-1356.8959636467296,2.6501874289975187
1,-1.118422321849707,1.25,512.0,0.8,0.9157167427027991,-1357.985571982124,2.652315570277586
1,-1.1161050230831218,1.25,512.0,0.8,0.9157273828610928,-1359.0720368110772,2.654437571896635
1,-1.113794417276186,1.25,512.0,0.8,0.9157379284423177,-1360.1553761795144,2.656553469100614
1,-1.1114904658782117,1.25,512.0,0.8,0.9157483806504043,-1361.23560797888,2.65866329683375
1,-1.109193130670626,1.25,512.0,0.8,0.9157587406696295,-1362.3127499478871,2.660767089741967
1,-1.1069023737631674,1.25,512.0,0.8,0.9157690096650009,-1363.3868196742455,2.662864882176261
1,-1.104618157590136,1.25,512.0,0.8,0.9157791887826372,-1364.4578345963619,2.6649567081960193
1,-1.1023404449066965,1.25,512.0,0.8,0.9157892791501379,-1365.52581200502,2.6670426015723048
1,-1.1000691987852353,1.25,512.0,0.8,0.9157992818769428,-1366.5907690450363,2.6691225957910865
1,-1.0978043826117685,1.25,512.0,0.8,0.9158091980546875,-1367.6527227168897,2.671196724056425
1,-1.0955459600823985,1.25,512.0,0.8,0.9158190287575461,-1368.7116898783336,2.6732650192936203
1,-1.0932938951998241,1.25,512.0,0.8,0.9158287750425707,-1369.767687245981,2.6753275141523067
1,-1.0910481522698976,1.25,512.0,0.8,0.9158384379500203,-1370.8207313968724,2.6773842410095163
1,-1.0888086958982301,1.25,512.0,0.8,0.9158480185036826,-1371.8708387700156,2.6794352319726866
1,-1.0865754909868435,1.25,512.0,0.8,0.915857517711191,-1372.9180256679128,2.6814805188826423
1,-1.0843485027308712,1.25,512.0,0.8,0.9158669365643302,-1373.9623082580592,2.683520133316522
1,-1.0821276966153026,1.25,512.0,0.8,0.9158762760393409,-1375.0037025744257,2.685554106590675
1,-1.0799130384117743,1.25,512.0,0.8,0.9158855370972121,-1376.0422245189195,2.6875824697635147
1,-1.0777044941754033,1.25,512.0,0.8,0.9158947206839702,-1377.0778898628255,2.689605253638331
1,-1.0755020302416667,1.25,512.0,0.8,0.9159038277309601,-1378.1107142482279,2.69162248876607
1,-1.0733056132233219,1.25,512.0,0.8,0.9159128591551231,-1379.140713189413,2.693634205448072
1,-1.07111521000737,1.25,512.0,0.8,0.9159218158592641,-1380.1679020742529,2.695640433738775
1,-1.0689307877520606,1.25,512.0,0.8,0.9159306987323174,-1381.19229616557,2.697641203448379
1,-1.0667523138839372,1.25,512.0,0.8,0.9159395086496034,-1382.2139106024842,2.699636544145477
1,-1.0645797560949226,1.25,512.0,0.8,0.9159482464730814,-1383.2327604017419,2.701626485159652
1,-1.0624130823394442,1.25,512.0,0.8,0.9159569130515979,-1384.248860459026,2.703611055584035
1,-1.0602522608315974,1.25,512.0,0.8,0.9159655092211271,-1385.2622255502517,2.7055902842778354
1,-1.0580972600423484,1.25,512.0,0.8,0.9159740358050074,-1386.2728703328398,2.707564199868828
1,-1.0559480486967732,1.25,512.0,0.8,0.9159824936141737,-1387.280809346979,2.709532830755818
1,-1.053804595771335,1.25,512.0,0.8,0.9159908834473833,-1388.2860570168668,2.711496205111068
1,-1.0516668704911956,1.25,512.0,0.8,0.9159992060914388,-1389.2886276519384,2.7134543508826923
1,-1.0495348423275663,1.25,512.0,0.8,0.9160074623214018,-1390.2885354480745,2.7154072957970206
1,-1.047408480995091,1.25,512.0,0.8,0.9160156529008108,-1391.2857944887978,2.7173550673609332
1,-1.045287756449264,1.25,512.0,0.8,0.9160237785818839,-1392.2804187464524,2.719297692864165
1,-1.043172638883885,1.25,512.0,0.8,0.9160318401057255,-1393.2724220833638,2.72123519938157
1,-1.0410630987285425,1.25,512.0,0.8,0.9160398382025243,-1394.2618182529934,2.7231676137753777
1,-1.0389591066461374,1.25,512.0,0.8,0.9160477735917487,-1395.248620901066,2.7250949626973946
1,-1.0368606335304305,1.25,512.0,0.8,0.9160556469823381,-1396.2328435666936,2.7270172725911985
1,-1.0347676505036303,1.25,512.0,0.8,0.9160634590728906,-1397.2144996834763,2.7289345696942897
1,-1.0326801289140057,1.25,512.0,0.8,0.9160712105518435,-1398.1936025805958,2.730846880040226
1,-1.030598040333535,1.25,512.0,0.8,0.9160789020976562,-1399.1701654838894,2.7327542294607214
1,-1.0285213565555815,1.25,512.0,0.8,0.9160865343789842,-1400.144201516913,2.7346566435877206
1,-1.026450049592601,1.25,512.0,0.8,0.9160941080548508,-1401.1157237019909,2.736554147855451
1,-1.0243840916738784,1.25,512.0,0.8,0.9161016237748161,-1402.0847449612513,2.738446767502444
1,-1.0223234552432952,1.25,512.0,0.8,0.9161090821791431,-1403.0512781176471,2.7403345275735296
1,-1.0202681129571218,1.25,512.0,0.8,0.9161164838989577,-1404.0153358959674,2.7422174529218113
1,-1.0182180376818422,1.25,512.0,0.8,0.9161238295564081,-1404.976930923834,2.7440955682106134
1,-1.0161732024920034,1.25,512.0,0.8,0.916131119764821,-1405.9360757326845,2.7459688979153993
1,-1.0141335806680951,1.25,512.0,0.8,0.9161383551288513,-1406.8927827587438,2.7478374663256715
1,-1.012099145694454,1.25,512.0,0.8,0.9161455362446337,-1407.847064343986,2.7497012975468476
1,-1.0100698712571945,1.25,512.0,0.8,0.9161526636999269,-1408.798932737079,2.7515604155021074
1,-1.0080457312421687,1.25,512.0,0.8,0.9161597380742572,-1409.748400094322,2.7534148439342228
1,-1.006026699732948,1.25,512.0,0.8,0.9161667599390596,-1410.6954784805698,2.755264606407363
1,-1.0040127510088335,1.25,512.0,0.8,0.9161737298578152,-1411.6401798701431,2.7571097263088733
