T*,V*,Rcut*,TAIL,ln(z*),<rho*>,stdev,<p*>,stdev,<U*>,stdev
1.5,512.0,2.5,LFS,-5.433409944249806,0.004415624240604228,3.3562631992875965e-07,0.00658760885928725,1.6888286612929546e-07,-0.053986831808631605,2.4882559184462816e-05
1.5,512.0,2.5,LFS,-5.423630230654397,0.004459497194944402,3.402187914214764e-07,0.006652705432575612,1.72608163618915e-07,-0.0550642931623085,2.5192584271401797e-05
1.5,512.0,2.5,LFS,-5.413850517058989,0.004503810883155266,3.4480269940056354e-07,0.006718448830443149,1.7642480196433583e-07,-0.05616337082172673,2.5502245511221586e-05
1.5,512.0,2.5,LFS,-5.404070803463578,0.0045485698294863335,3.4937507952370243e-07,0.006784845551391634,1.8033166653037713e-07,-0.05728450185080689,2.5811331915932226e-05
1.5,512.0,2.5,LFS,-5.39429108986817,0.004593778606553488,3.539328928964834e-07,0.006851902160646277,1.8432759485884296e-07,-0.058428132252599865,2.6119624440092626e-05
1.5,512.0,2.5,LFS,-5.384511376272761,0.00463944183589338,3.5847302924764134e-07,0.006919625290868611,1.8841137788508068e-07,-0.059594717155157365,2.6426895956303442e-05
1.5,512.0,2.5,LFS,-5.374731662677351,0.00468556418852437,3.6299231119193705e-07,0.006988021642878299,1.9258176125157784e-07,-0.060784721001354236,2.6732911263928276e-05
1.5,512.0,2.5,LFS,-5.364951949081944,0.0047321503855141086,3.674874982746483e-07,0.007057097986382943,1.9683744557200027e-07,-0.06199861774272408,2.7037427107659558e-05
1.5,512.0,2.5,LFS,-5.355172235486536,0.00477920519855583,3.7195529218266236e-07,0.007126861160717403,2.0117708688850108e-07,-0.06323689103746225,2.7340192235720678e-05
1.5,512.0,2.5,LFS,-5.345392521891127,0.0048267334505497205,3.763923423442265e-07,0.0071973180755899036,2.0559929663268774e-07,-0.0645000344525997,2.7640947483841134e-05
1.5,512.0,2.5,LFS,-5.335612808295717,0.004874740016193997,3.807952522450838e-07,0.00726847571183732,2.1010264137522681e-07,-0.06578855167053899,2.7939425893440487e-05
1.5,512.0,2.5,LFS,-5.325833094700308,0.004923229822581396,3.85160586453739e-07,0.0073403411221906,2.1468564235943482e-07,-0.0671029566999373,2.8235352866597778e-05
1.5,512.0,2.5,LFS,-5.3160533811049,0.004972207849805316,3.8948487838027854e-07,0.007412921432046251,2.1934677485978936e-07,-0.06844377409115267,2.8528446360277067e-05
1.5,512.0,2.5,LFS,-5.3062736675094895,0.005021679131571753,3.937646389206504e-07,0.007486223840249514,2.2408446739940413e-07,-0.06981153915623388,2.8818417126582936e-05
1.5,512.0,2.5,LFS,-5.296493953914083,0.005071648755820902,3.979963657980559e-07,0.007560255619885203,2.288971008493584e-07,-0.07120679819365679,2.9104968997191203e-05
1.5,512.0,2.5,LFS,-5.286714240318674,0.005122121865354686,4.021765540490432e-07,0.007635024119076926,2.3378300746259558e-07,-0.07263010871782885,2.9387799223398703e-05
1.5,512.0,2.5,LFS,-5.276934526723266,0.005173103658474808,4.0630170721944477e-07,0.0077105367617976775,2.387404698394622e-07,-0.0740820396935524,2.9666598870028936e-05
1.5,512.0,2.5,LFS,-5.267154813127855,0.0052245993896262105,4.103683497574422e-07,0.007786801048688681,2.437677198805546e-07,-0.07556317177543485,2.994105327235366e-05
1.5,512.0,2.5,LFS,-5.257375099532447,0.0052766143700516055,4.143730403896219e-07,0.007863824557886865,2.4886293769212167e-07,-0.07707409755251941,3.0210842559907694e-05
1.5,512.0,2.5,LFS,-5.247595385937038,0.005329153968452301,4.18312386787224e-07,0.007941614945863578,2.540242508163654e-07,-0.0786154217980894,3.0475642248885132e-05
1.5,512.0,2.5,LFS,-5.237815672341628,0.0053822236116583,4.221830611001708e-07,0.008020179948272402,2.5924973276434964e-07,-0.08018776172485037,3.0735123923669174e-05
1.5,512.0,2.5,LFS,-5.2280359587462195,0.005435828785308154,4.2598181720330695e-07,0.008099527380806363,2.645374026259119e-07,-0.08179174724563171,3.098895598922838e-05
1.5,512.0,2.5,LFS,-5.218256245150811,0.005489975034535193,4.2970550895312283e-07,0.008179665140066534,2.698852240208509e-07,-0.08342802123960796,3.1236804527312606e-05
1.5,512.0,2.5,LFS,-5.208476531555404,0.005544667964665729,4.333511099548515e-07,0.008260601204439055,2.7529110446854046e-07,-0.08509723982434693,3.1478334247412204e-05
1.5,512.0,2.5,LFS,-5.198696817959994,0.005599913241923234,4.3691573488009985e-07,0.008342343634983124,2.8075289486235946e-07,-0.08680007263361067,3.171320954834893e-05
1.5,512.0,2.5,LFS,-5.188917104364585,0.005655716594144438,4.403966620876689e-07,0.008424900576330841,2.862683890512505e-07,-0.08853720310120673,3.194109569370077e-05
1.5,512.0,2.5,LFS,-5.179137390769177,0.005712083811502654,4.437913582054571e-07,0.008508280257595245,2.918353236716693e-07,-0.09030932875092258,3.216166011942732e-05
1.5,512.0,2.5,LFS,-5.169357677173767,0.0057690207472423545,4.4709750405420463e-07,0.0085924909932901,2.974513781050871e-07,-0.09211716149273608,3.237457387097071e-05
1.5,512.0,2.5,LFS,-5.159577963578358,0.00582653331842148,4.503130225478677e-07,0.008677541184261544,3.031141746957789e-07,-0.09396142792537292,3.257951319528177e-05
1.5,512.0,2.5,LFS,-5.1497982499829495,0.005884627506665865,4.5343610828090173e-07,0.008763439318628458,3.0882127918000463e-07,-0.09584286964546841,3.277616128763396e-05
1.5,512.0,2.5,LFS,-5.140018536387543,0.005943309358931143,4.564652590128524e-07,0.008850193972736172,3.145702013697737e-07,-0.09776224356333367,3.296421021209432e-05
1.5,512.0,2.5,LFS,-5.1302388227921325,0.006002584988276529,4.593993090627226e-07,0.00893781381212028,3.2035839610767567e-07,-0.09972032222559915,3.3143363007242224e-05
1.5,512.0,2.5,LFS,-5.120459109196724,0.006062460574648165,4.622374646147031e-07,0.009026307592481584,3.2618326446109356e-07,-0.10171789414484282,3.33133359908322e-05
1.5,512.0,2.5,LFS,-5.1106793956013155,0.006122942365672959,4.649793411686783e-07,0.009115684160673666,3.3204215552535756e-07,-0.10375576413633616,3.347386128191848e-05
1.5,512.0,2.5,LFS,-5.100899682005905,0.006184036677462439,4.676250025595141e-07,0.009205952455701508,3.37932367777579e-07,-0.10583475366208006,3.362468954679439e-05
1.5,512.0,2.5,LFS,-5.091119968410497,0.006245749895428249,4.701750024612113e-07,0.009297121509732106,3.438511518185714e-07,-0.10795570118234868,3.376559300243481e-05
1.5,512.0,2.5,LFS,-5.081340254815088,0.006308088475108428,4.7263042753449926e-07,0.009389200449116666,3.497957126881434e-07,-0.11011946251484331,3.3896368675592424e-05
1.5,512.0,2.5,LFS,-5.071560541219678,0.006371058943003499,4.7499294233653855e-07,0.009482198495426425,3.557632128567575e-07,-0.11232691120162212,3.4016841949967686e-05
1.5,512.0,2.5,LFS,-5.061780827624269,0.006434667897425946,4.772648363815458e-07,0.009576124966498662,3.6175077563809324e-07,-0.11457893888407625,3.412687041668739e-05
1.5,512.0,2.5,LFS,-5.0520011140288625,0.006498922009358888,4.794490724245187e-07,0.009670989277497263,3.6775548893288783e-07,-0.11687645568600007,3.422634804401422e-05
1.5,512.0,2.5,LFS,-5.042221400433454,0.006563828023328508,4.815493362497165e-07,0.0097668009419855,3.737744094281305e-07,-0.11922039060506376,3.431520968084979e-05
1.5,512.0,2.5,LFS,-5.032441686838044,0.006629392758285659,4.835700878713121e-07,0.009863569573009481,3.798045673098551e-07,-0.12161169191276207,3.4393435936610765e-05
1.5,512.0,2.5,LFS,-5.022661973242635,0.00669562310850305,4.855166131900188e-07,0.009961304884198784,3.8584297151026466e-07,-0.12405132756318378,3.446105841697771e-05
1.5,512.0,2.5,LFS,-5.012882259647227,0.006762526044480371,4.873950763007109e-07,0.010060016690876786,3.918866151154751e-07,-0.12654028561058667,3.4518165371031075e-05
1.5,512.0,2.5,LFS,-5.003102546051816,0.006830108613865997,4.892125715862628e-07,0.01015971491118552,3.979324818019533e-07,-0.12907957463623448,3.456490772940905e-05
1.5,512.0,2.5,LFS,-4.993322832456408,0.006898377942387933,4.909771751382145e-07,0.01026040956722519,4.039775523649933e-07,-0.13167022418447058,3.460150556993326e-05
1.5,512.0,2.5,LFS,-4.983543118861001,0.006967341234799642,4.926979948242409e-07,0.01036211078620494,4.100188122391787e-07,-0.13431328520840577,3.4628254999362725e-05
1.5,512.0,2.5,LFS,-4.973763405265593,0.00703700577583837,4.943852177468184e-07,0.010464828801610801,4.1605325907377137e-07,-0.13700983052536614,3.464553545059092e-05
1.5,512.0,2.5,LFS,-4.963983691670182,0.007107378931195574,4.960501549882736e-07,0.01056857395438492,4.220779111415862e-07,-0.13976095528229787,3.4653817401002e-05
1.5,512.0,2.5,LFS,-4.954203978074774,0.007178468148503467,4.977052813656e-07,0.010673356694121212,4.280898167094756e-07,-0.14256777743148452,3.465367045593311e-05
1.5,512.0,2.5,LFS,-4.944424264479365,0.007250280958332333,4.993642698748778e-07,0.0107791875802735,4.3408606347179566e-07,-0.14543143821664078,3.4645771794464145e-05
1.5,512.0,2.5,LFS,-4.934644550883955,0.007322824975203356,5.010420188963661e-07,0.010886077283381161,4.4006378893908946e-07,-0.14835310266972304,3.463091489968655e-05
1.5,512.0,2.5,LFS,-4.924864837288546,0.0073961078986157554,5.027546707753425e-07,0.010994036586307054,4.4602019141715586e-07,-0.15133396011875083,3.461001850319462e-05
1.5,512.0,2.5,LFS,-4.915085123693138,0.007470137514088006,5.045196199760397e-07,0.01110307638549182,4.5195254163812617e-07,-0.15437522470676607,3.458413563001895e-05
1.5,512.0,2.5,LFS,-4.905305410097728,0.007544921694212831,5.063555093479808e-07,0.011213207692224067,4.5785819515310535e-07,-0.15747813592225018,3.455446262777182e-05
1.5,512.0,2.5,LFS,-4.895525696502321,0.007620468399729433,5.082822120832017e-07,0.011324441633924811,4.637346052833021e-07,-0.16064395914134094,3.4522347963849655e-05
1.5,512.0,2.5,LFS,-4.885745982906912,0.007696785680608585,5.103207981744218e-07,0.01143678945544904,4.6957933688342214e-07,-0.1638739861819714,3.448930061751985e-05
1.5,512.0,2.5,LFS,-4.875966269311504,0.00777388167715405,5.124934830938941e-07,0.01155026252040286,4.753900807402106e-07,-0.16716953587029232,3.4456997767312894e-05
1.5,512.0,2.5,LFS,-4.8661865557160935,0.007851764621120597,5.14823557253914e-07,0.011664872312475733,4.811646686839468e-07,-0.17053195461974208,3.442729147054996e-05
1.5,512.0,2.5,LFS,-4.856406842120685,0.007930442836847216,5.173352947173155e-07,0.011780630436791955,4.869010894484965e-07,-0.1739626170228829,3.440221395846687e-05
1.5,512.0,2.5,LFS,-4.846627128525276,0.008009924742405708,5.200538400329038e-07,0.011897548621275896,4.92597504864927e-07,-0.17746292645640765,3.43839811258477e-05
1.5,512.0,2.5,LFS,-4.836847414929866,0.00809021885076848,5.230050724575696e-07,0.01201563871803631,4.982522675713943e-07,-0.18103431569968623,3.437499373231349e-05
1.5,512.0,2.5,LFS,-4.827067701334459,0.008171333770990788,5.262154474495723e-07,0.012134912704766531,5.038639382339574e-07,-0.1846782475670045,3.437783582274132e-05
1.5,512.0,2.5,LFS,-4.817287987739051,0.008253278209411397,5.297118157751158e-07,0.01225538268616368,5.094313042271668e-07,-0.18839621555396843,3.439526981598772e-05
1.5,512.0,2.5,LFS,-4.807508274143642,0.008336060970870923,5.335212214466591e-07,0.012377060895363737,5.149533985270949e-07,-0.19218974449833123,3.443022774458242e-05
1.5,512.0,2.5,LFS,-4.797728560548232,0.008419690959947147,5.376706804559496e-07,0.012499959695395751,5.204295193003266e-07,-0.19606039125560032,3.4485798144637946e-05
1.5,512.0,2.5,LFS,-4.7879488469528235,0.008504177182209725,5.421869429080457e-07,0.012624091580655245,5.258592497129622e-07,-0.20000974538976823,3.4565208193771595e-05
1.5,512.0,2.5,LFS,-4.778169133357415,0.008589528745492217,5.470962423335899e-07,0.012749469178392503,5.312424784964055e-07,-0.20403942987955656,3.467180078005993e-05
1.5,512.0,2.5,LFS,-4.768389419762005,0.008675754861184007,5.524240360112157e-07,0.012876105250225419,5.365794205020472e-07,-0.20815110184046928,3.480900639887228e-05
1.5,512.0,2.5,LFS,-4.758609706166596,0.008762864845540876,5.581947417105568e-07,0.013004012693665527,5.418706377489731e-07,-0.21234645326314885,3.4980309998468045e-05
1.5,512.0,2.5,LFS,-4.748829992571188,0.008850868121015501,5.64431475607715e-07,0.013133204543667416,5.471170604533518e-07,-0.21662721176828356,3.518921312002881e-05
1.5,512.0,2.5,LFS,-4.739050278975781,0.008939774217607437,5.711557972838637e-07,0.013263693974196489,5.523200081191538e-07,-0.22099514137857024,3.543919203798851e-05
1.5,512.0,2.5,LFS,-4.729270565380371,0.009029592774234072,5.783874669105273e-07,0.01339549429981583,5.574812104699084e-07,-0.2254520433080947,3.5733652863234724e-05
1.5,512.0,2.5,LFS,-4.719490851784962,0.009120333540121872,5.861442207120905e-07,0.013528618977295074,5.626028282339773e-07,-0.22999975676955411,3.6075884908515716e-05
1.5,512.0,2.5,LFS,-4.709711138189554,0.009212006376218298,5.944415681582838e-07,0.013663081607238234,5.67687473015234e-07,-0.23464015979972058,3.646901378838238e-05
1.5,512.0,2.5,LFS,-4.699931424594143,0.009304621256626736,6.032926161069476e-07,0.013798895935733777,5.72738227436544e-07,-0.2393751701036765,3.6915955928919716e-05
1.5,512.0,2.5,LFS,-4.690151710998735,0.009398188270061721,6.12707922416886e-07,0.013936075856024183,5.777586632755004e-07,-0.24420674591816108,3.741937620687053e-05
1.5,512.0,2.5,LFS,-4.680371997403326,0.009492717621326568,6.22695381167142e-07,0.014074635410199501,5.827528593407548e-07,-0.24913688689450675,3.7981650305158574e-05
1.5,512.0,2.5,LFS,-4.6705922838079195,0.009588219632814862,6.332601405356104e-07,0.014214588790909987,5.877254176548094e-07,-0.25416763500176254,3.860483322360382e-05
1.5,512.0,2.5,LFS,-4.660812570212509,0.00968470474603479,6.44404553240386e-07,0.014355950343102927,5.92681478070241e-07,-0.25930107545035985,3.929063503748867e-05
1.5,512.0,2.5,LFS,-4.651032856617101,0.009782183523155439,6.561281583648157e-07,0.014498734565781216,5.976267309724508e-07,-0.26453933763679904,4.0040404600308785e-05
1.5,512.0,2.5,LFS,-4.641253143021692,0.009880666648579702,6.684276926646658e-07,0.014642956113784692,6.025674276543116e-07,-0.2698845961100462,4.085512145413549e-05
1.5,512.0,2.5,LFS,-4.631473429426282,0.00998016493053978,6.812971287290534e-07,0.014788629799595238,6.075103884054471e-07,-0.2753390715599716,4.173539578826336e-05
1.5,512.0,2.5,LFS,-4.621693715830873,0.010080689302717497,6.947277364836832e-07,0.014935770595165168,6.124630071797611e-07,-0.28090503182843174,4.268147583685054e-05
1.5,512.0,2.5,LFS,-4.611914002235465,0.010182250825892315,7.087081651319671e-07,0.015084393633768766,6.174332536790217e-07,-0.28658479294370076,4.369326188306766e-05
1.5,512.0,2.5,LFS,-4.6021342886400545,0.010284860689612447,7.232245411400132e-07,0.015234514211880424,6.224296711624621e-07,-0.2923807201785191,4.4770325724712136e-05
1.5,512.0,2.5,LFS,-4.592354575044646,0.0103885302138935,7.382605793727e-07,0.015386147791074889,6.274613707537019e-07,-0.29829522913261003,4.591193441084152e-05
1.5,512.0,2.5,LFS,-4.582574861449239,0.010493270850944482,7.537977034983927e-07,0.015539309999954018,6.325380209526046e-07,-0.30433078684014564,4.7117077009935094e-05
1.5,512.0,2.5,LFS,-4.572795147853831,0.010599094186920644,7.698151734173905e-07,0.015694016636099362,6.376698332909139e-07,-0.31048991290280326,4.83844932632745e-05
1.5,512.0,2.5,LFS,-4.56301543425842,0.010706011943703703,7.862902150780694e-07,0.01585028366804922,6.428675418440386e-07,-0.31677518064900456,4.9712703050582616e-05
1.5,512.0,2.5,LFS,-4.553235720663012,0.010814035980711775,8.031981536408365e-07,0.016008127237303833,6.481423784546394e-07,-0.32318921832006914,5.110003591085022e-05
1.5,512.0,2.5,LFS,-4.543456007067603,0.010923178296736589,8.205125448962145e-07,0.016167563660355728,6.535060419314543e-07,-0.32973471028383877,5.254465983450592e-05
1.5,512.0,2.5,LFS,-4.533676293472193,0.011033451031811938,8.382053057663697e-07,0.01632860943074889,6.589706616454474e-07,-0.33641439827657205,5.40446089490594e-05
1.5,512.0,2.5,LFS,-4.5238965798767845,0.011144866469111196,8.562468419528764e-07,0.016491281221162737,6.645487553497419e-07,-0.34323108267375346,5.5597809731559645e-05
1.5,512.0,2.5,LFS,-4.514116866281378,0.011257437036874152,8.746061723311914e-07,0.016655595885528268,6.702531806999142e-07,-0.35018762379039714,5.7202105636169305e-05
1.5,512.0,2.5,LFS,-4.504337152685969,0.011371175310368447,8.932510502361955e-07,0.01682157046116915,6.76097081645627e-07,-0.3572869432119766,5.885528011318339e-05
1.5,512.0,2.5,LFS,-4.494557439090559,0.01148609401387954,9.1214808095321e-07,0.0169892221709732,6.820938280230871e-07,-0.3645320251562732,6.055507803845378e-05
1.5,512.0,2.5,LFS,-4.48477772549515,0.011602206022734032,9.312628360849909e-07,0.01715856842559347,6.882569503887127e-07,-0.371925917867203,6.229922575103482e-05
1.5,512.0,2.5,LFS,-4.474998011899742,0.01171952436535732,9.505599651718797e-07,0.01732962682567909,6.946000691705355e-07,-0.37947173504142734,6.408544984548078e-05
1.5,512.0,2.5,LFS,-4.465218298304332,0.011838062225362479,9.700033046957081e-07,0.017502415164136094,7.011368190279012e-07,-0.3871726572883706,6.591149490721743e-05
1.5,512.0,2.5,LFS,-4.455438584708923,0.011957832943675238,9.895559857193662e-07,0.017676951428419713,7.078807689770776e-07,-0.39503193362472444,6.777514044405056e-05
1.5,512.0,2.5,LFS,-4.4456588711135145,0.01207885002069355,1.0091805399048277e-06,0.01785325380285796,7.148453387440019e-07,-0.4030528830041614,6.967421715660236e-05
1.5,512.0,2.5,LFS,-4.435879157518104,0.012201127118482235,1.0288390053435497e-06,0.01803134067100699,7.220437122222273e-07,-0.4112388958831791,7.16066227821072e-05
1.5,512.0,2.5,LFS,-4.4260994439226975,0.012324678063003924,1.0484930325400364e-06,0.018211230618038803,7.294887488769993e-07,-0.4195934358240011,7.357033765764525e-05
1.5,512.0,2.5,LFS,-4.416319730327289,0.012449516846387856,1.0681039906201095e-06,0.018392942433162522,7.371928937608666e-07,-0.4281200411354925,7.556344011263512e-05
1.5,512.0,2.5,LFS,-4.4065400167318804,0.012575657629235789,1.0876330757571458e-06,0.018576495112078577,7.451680877243027e-07,-0.4368223265530216,7.758412185648236e-05
1.5,512.0,2.5,LFS,-4.39676030313647,0.01270311474296584,1.1070414205149376e-06,0.01876190785946735,7.534256778009767e-07,-0.44570398495822977,7.963070338575899e-05
1.5,512.0,2.5,LFS,-4.386980589541062,0.01283190269219726,1.1262902060030313e-06,0.018949200091512415,7.619763302441148e-07,-0.45476878913987057,8.170164946631797e-05
1.5,512.0,2.5,LFS,-4.377200875945653,0.012962036157173696,1.145340776667754e-06,0.019138391438459117,7.708299458222797e-07,-0.46402059359657316,8.379558474438686e-05
1.5,512.0,2.5,LFS,-4.367421162350243,0.013093529996227057,1.1641547581094557e-06,0.019329501747209064,7.799955790387445e-07,-0.47346333638267035,8.591130941851139e-05
1.5,512.0,2.5,LFS,-4.357641448754836,0.013226399248286138,1.1826941782907351e-06,0.019522551083949884,7.894813629639993e-07,-0.4831010409984339,8.804781495104006e-05
1.5,512.0,2.5,LFS,-4.3478617351594275,0.013360659135423936,1.200921592744623e-06,0.01971755973682531,7.992944389879871e-07,-0.4929378183253581,9.020429979307564e-05
1.5,512.0,2.5,LFS,-4.338082021564019,0.01349632506545044,1.2188002127519704e-06,0.01991454821863854,8.094408936615372e-07,-0.5029778686081057,9.238018489017826e-05
1.5,512.0,2.5,LFS,-4.328302307968609,0.01363341263455017,1.2362940388617852e-06,0.020113537269597453,8.19925702815971e-07,-0.5132254834841462,9.457512904243096e-05
1.5,512.0,2.5,LFS,-4.3185225943732,0.01377193762996402,1.2533679974763855e-06,0.020314547860097603,8.307526834437301e-07,-0.5236850480622637,9.678904376610391e-05
1.5,512.0,2.5,LFS,-4.308742880777792,0.013911916032718574,1.2699880825424902e-06,0.02051760119354399,8.419244541525944e-07,-0.5343610430513336,9.902210764900163e-05
1.5,512.0,2.5,LFS,-4.298963167182381,0.014053364020401674,1.2861215009618478e-06,0.02072271870921507,8.534424039335107e-07,-0.545258046940505,0.00010127477988706326
1.5,512.0,2.5,LFS,-4.289183453586973,0.014196297969987236,1.3017368233459077e-06,0.020929922085166412,8.653066701531888e-07,-0.5563807382322861,0.00010354781290274118
1.5,512.0,2.5,LFS,-4.279403739991564,0.014340734460709567,1.3168041386615723e-06,0.02113923324117723,8.775161252203765e-07,-0.5677338977298287,0.00010584226373739665
1.5,512.0,2.5,LFS,-4.269624026396158,0.014486690276987837,1.3312952140276076e-06,0.021350674341737683,8.900683721728718e-07,-0.5793224108797727,0.00010815950402818133
1.5,512.0,2.5,LFS,-4.259844312800747,0.014634182411402347,1.3451836593682854e-06,0.02156426779908149,9.029597484666089e-07,-0.5911512701722188,0.00011050122836012641
1.5,512.0,2.5,LFS,-4.250064599205339,0.01478322806772464,1.3584450968372975e-06,0.02178003627626185,9.161853386769961e-07,-0.6032255775992329,0.0001128694606960549
1.5,512.0,2.5,LFS,-4.24028488560993,0.014933844664000717,1.37105733584103e-06,0.021998002690271416,9.29738994531252e-07,-0.6155505471734346,0.00011526655871825751
1.5,512.0,2.5,LFS,-4.23050517201452,0.015086049835690344,1.383000552957172e-06,0.02221819021520894,9.436133627722078e-07,-0.6281315075082616,0.00011769521582203424
1.5,512.0,2.5,LFS,-4.220725458419111,0.015239861438862797,1.3942574781110058e-06,0.02244062228549219,9.577999194374794e-07,-0.6409739044614777,0.00012015846060213156
1.5,512.0,2.5,LFS,-4.210945744823703,0.015395297553450708,1.4048135861826618e-06,0.022665322599117556,9.722890109571078e-07,-0.6540833038436531,0.00012265965363141305
1.5,512.0,2.5,LFS,-4.201166031228296,0.015552376486563676,1.4146572951013248e-06,0.022892315120968523,9.870699007090101e-07,-0.6674653941932963,0.00012520248140567705
1.5,512.0,2.5,LFS,-4.191386317632884,0.01571111677586144,1.4237801703311186e-06,0.023121624086172875,1.0021308208268891e-06,-0.6811259896202657,0.00012779094736315477
1.5,512.0,2.5,LFS,-4.181606604037477,0.015871537192990913,1.4321771362606855e-06,0.023353274003510074,1.0174590287364914e-06,-0.6950710327195478,0.00013042935991322788
1.5,512.0,2.5,LFS,-4.171826890442069,0.016033656747085862,1.4398466942230512e-06,0.023587289658868978,1.0330408672305088e-06,-0.7093065975569626,0.000133122317467251
1.5,512.0,2.5,LFS,-4.1620471768466585,0.0161974946883309,1.4467911475874553e-06,0.023823696118758113,1.0488618290236002e-06,-0.7238388927287422,0.0001358746905015324
1.5,512.0,2.5,LFS,-4.15226746325125,0.016363070511593806,1.4530168341061864e-06,0.024062518733867805,1.0649066232829405e-06,-0.7386742644971583,0.00013869160082781112
1.5,512.0,2.5,LFS,-4.142487749655841,0.016530403960123678,1.4585343642000146e-06,0.024303783142687437,1.0811592453655781e-06,-0.7538192000038049,0.00014157839810363806
1.5,512.0,2.5,LFS,-4.132708036060431,0.01669951502932012,1.4633588653692649e-06,0.02454751527517588,1.097603048710557e-06,-0.7692803305629619,0.00014454063385418701
1.5,512.0,2.5,LFS,-4.122928322465023,0.016870423970573097,1.4675102311576164e-06,0.024793741356488937,1.1142208184331561e-06,-0.7850644350369269,0.0001475840332598964
1.5,512.0,2.5,LFS,-4.113148608869616,0.017043151295172622,1.4710133725165626e-06,0.02504248791076293,1.1309948463606342e-06,-0.8011784432953227,0.00015071446488008062
1.5,512.0,2.5,LFS,-4.103368895274207,0.01721771777829862,1.4738984696201196e-06,0.025293781764957047,1.1479070078672063e-06,-0.8176294397612665,0.0001539379086897961
1.5,512.0,2.5,LFS,-4.093589181678797,0.017394144463076147,1.4762012199006773e-06,0.025547650052753328,1.1649388390242684e-06,-0.8344246670453828,0.00015726042268692154
1.5,512.0,2.5,LFS,-4.0838094680833885,0.017572452664716902,1.4779630780489218e-06,0.025804120218518245,1.1820716154582304e-06,-0.8515715296715134,0.00016068810832794482
1.5,512.0,2.5,LFS,-4.07402975448798,0.017752663974732148,1.4792314809376744e-06,0.026063220021324423,1.1992864313506421e-06,-0.8690775978952207,0.00016422707499580584
1.5,512.0,2.5,LFS,-4.06425004089257,0.01793480026522758,1.4800600508034922e-06,0.026324977539035916,1.216564279558242e-06,-0.8869506116182073,0.00016788340380020166
1.5,512.0,2.5,LFS,-4.054470327297161,0.01811888369327831,1.480508765965155e-06,0.026589421172455475,1.2338861320473168e-06,-0.9051984844009404,0.0001716631107279245
1.5,512.0,2.5,LFS,-4.044690613701754,0.018304936705383655,1.4806440875602623e-06,0.026856579649538283,1.2512330211679203e-06,-0.9238293075758129,0.00017557210921316226
1.5,512.0,2.5,LFS,-4.034910900106342,0.01849298204200673,1.4805390290397924e-06,0.027126482029670513,1.2685861208187027e-06,-0.9428513544638356,0.00017961617217960226
1.5,512.0,2.5,LFS,-4.025131186510936,0.018683042742195427,1.4802731512682324e-06,0.02739915770801568,1.2859268289196156e-06,-0.9622730846970992,0.00018380089327388232
1.5,512.0,2.5,LFS,-4.015351472915527,0.018875142148288324,1.4799324653919191e-06,0.027674636419928633,1.3032368494543186e-06,-0.982103148649913,0.0001881316471740436
1.5,512.0,2.5,LFS,-4.0055717593201186,0.019069303910705573,1.4796092233546524e-06,0.027952948245440444,1.3204982752433436e-06,-1.0023503919813759,0.00019261354859889118
1.5,512.0,2.5,LFS,-3.9957920457247083,0.019265551992824665,1.4794015744132752e-06,0.028234123613812934,1.3376936708344262e-06,-1.0230238602920725,0.00019725140966593384
1.5,512.0,2.5,LFS,-3.9860123321292997,0.019463910675941536,1.4794130652027596e-06,0.028518193308166302,1.354806155429798e-06,-1.044132803897804,0.0002020496950837081
1.5,512.0,2.5,LFS,-3.976232618533891,0.0196644045643183,1.4797519617714316e-06,0.028805188470179495,1.371819485930193e-06,-1.0656866827233538,0.00020701247470122184
1.5,512.0,2.5,LFS,-3.966452904938481,0.019867058590315657,1.4805303738071743e-06,0.029095140604865437,1.388718139333934e-06,-1.087695171319094,0.00021214337295045563
1.5,512.0,2.5,LFS,-3.956673191343074,0.02007189801961114,1.481863164490635e-06,0.029388081585422905,1.4054873951353652e-06,-1.1101681640035435,0.0002174455145754131
1.5,512.0,2.5,LFS,-3.9468934777476656,0.02027894845650359,1.4838666356796962e-06,0.02968404365816422,1.4221134161897113e-06,-1.1331157801351388,0.00022292146633200413
1.5,512.0,2.5,LFS,-3.937113764152257,0.02048823584929877,1.4866569849998842e-06,0.029983059447521943,1.4385833290458866e-06,-1.156548369515773,0.0002285731741659306
1.5,512.0,2.5,LFS,-3.927334050556847,0.02069978649578283,1.4903485430533887e-06,0.0302851619611366,1.4548853018994507e-06,-1.1804765179301964,0.00023440189578935032
1.5,512.0,2.5,LFS,-3.9175543369614383,0.020913627048774426,1.4950518081214304e-06,0.03059038459502268,1.4710086206650934e-06,-1.2049110528236409,0.00024040812841082676
1.5,512.0,2.5,LFS,-3.9077746233660298,0.021129784521760304,1.500871310835689e-06,0.030898761138818613,1.4869437617680644e-06,-1.2298630491216278,0.00024659153179826975
1.5,512.0,2.5,LFS,-3.8979949097706195,0.021348286294609543,1.50790335432552e-06,0.03121032578111919,1.502682461690814e-06,-1.2553438351949882,0.0002529508469975685
1.5,512.0,2.5,LFS,-3.8882151961752127,0.02156916011936555,1.5162336864196203e-06,0.03152511311489317,1.5182177814512303e-06,-1.2813649989736717,0.00025948381114700023
1.5,512.0,2.5,LFS,-3.8784354825798024,0.021792434126114667,1.5259351737471261e-06,0.03184315814298561,1.5335441660438146e-06,-1.307938394212902,0.0002661870692886169
