lnz_0,phase,component,beta,volume,edge_distance,betaOmega,nvec,PE,dens,betaF,S,betaG,betapV,PE_n
-6.47,0,0,1.372288015808758,512.0,436.0,-0.8006735847066906,0.8085112442252756,-0.010969512507384649,0.0015791235238774915,-6.031741334844224,7.229454870628989,-5.231067750137533,0.8006735847066906,-0.01356754477533056
-6.47,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.46,0,0,1.372288015808758,512.0,436.0,-0.8088000639347337,0.816798966451614,-0.011195770724476488,0.0015953104813508086,-6.08532138721216,7.295156014896639,-5.276521323277426,0.8088000639347337,-0.013706886497559873
-6.46,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.45,0,0,1.372288015808758,512.0,436.0,-0.8170098528939862,0.8251733465211806,-0.011426745497065977,0.0016116666924241808,-6.139377937955601,7.361457171832051,-5.322368085061615,0.8170098528939862,-0.013847690967285352
-6.45,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.44,0,0,1.372288015808758,512.0,436.0,-0.8253038228626763,0.8336353262110713,-0.01166253671186003,0.0016281939965059986,-6.193915323661976,7.4283639536149675,-5.368611500799299,0.8253038228626763,-0.013989974207147681
-6.44,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.43,0,0,1.372288015808758,512.0,436.0,-0.8336828545915931,0.8421858582868986,-0.011903246420629867,0.0016448942544665989,-6.248937923376351,7.49588202839445,-5.415255068784758,0.8336828545915931,-0.014133752429472537
-6.43,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.42,0,0,1.372288015808758,512.0,436.0,-0.8421478384147679,0.850825906647063,-0.012148978888728356,0.001661769348920045,-6.304450159088912,7.564017120926191,-5.462302320674144,0.8421478384147679,-0.014279042038817417
-6.42,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.41,0,0,1.372288015808758,512.0,436.0,-0.8506996743614779,0.8595564464691994,-0.012399840644746411,0.001678821184510155,-6.360456496229046,7.632775013218121,-5.509756821867568,0.8506996743614779,-0.014425859634560645
-6.41,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.4,0,0,1.372288015808758,512.0,436.0,-0.8593392722697599,0.8683784643589347,-0.012655940531336698,0.0016960516882010444,-6.416961444166943,7.702161545185403,-5.557622171897183,0.8593392722697599,-0.014574222013531537
-6.4,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.39,0,0,1.372288015808758,512.0,436.0,-0.86806755190152,0.8772929585009889,-0.012917389757232809,0.001713462809572244,-6.473969556722839,7.772182615314941,-5.605902004821319,0.86806755190152,-0.01472414617268155
-6.39,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.38,0,0,1.372288015808758,512.0,436.0,-0.8768854430590265,0.8863009388125682,-0.013184301950494477,0.0017310565211182973,-6.531485432683212,7.842844181338597,-5.654599989624185,0.8768854430590265,-0.014875649311799553
-6.38,1,0,1.372288015808758,512.0,,,,,,,,,,
