n_0,component,beta,volume,S,Z,betaE,betaF,betaOmega,betamu,dens,n,betapV,PE_n,betaF_n
129,0,0.6666666666666666,512.0,419.92932651260065,0.816762790697658,85.93513333333334,-333.9941931792673,-105.36239999999788,-1.7723394820098406,0.251953125,129.0,105.36239999999788,-1.2507542635658915,-2.5891022727074984
130,0,0.6666666666666666,512.0,421.57166599461044,0.8169326923076986,85.80803333333334,-335.7636326612771,-106.20125000000081,-1.7658644820098175,0.25390625,130.0,106.20125000000081,-1.2599073076923077,-2.582797174317516
131,0,0.6666666666666666,512.0,423.19375547662025,0.8168642748091579,85.66783333333333,-337.52592214328695,-107.00921999999969,-1.7596694820098264,0.255859375,131.0,107.00921999999969,-1.269070610687023,-2.5765337568189843
132,0,0.6666666666666666,512.0,424.7946182919634,0.8170710606060905,85.51164666666668,-339.28297162529674,-107.85338000000394,-1.753254482009794,0.2578125,132.0,107.85338000000394,-1.2782767424242425,-2.570325542615884
133,0,0.6666666666666666,512.0,426.37767777397323,0.8186891353383187,85.34524666666667,-341.03243110730654,-108.88565499999638,-1.7454644820098508,0.259765625,133.0,108.88565499999638,-1.2874596240601506,-2.5641536173481696
134,0,0.6666666666666666,512.0,427.9456472559831,0.8195797014925252,85.17174666666668,-342.77390058931644,-109.82367999999838,-1.7384344820098363,0.26171875,134.0,109.82367999999838,-1.2965849253731343,-2.5580141835023613
135,0,0.6666666666666666,512.0,429.4935734046595,0.8192212592592624,84.98427333333333,-344.5093000713262,-110.59487000000041,-1.7326994820098207,0.263671875,135.0,110.59487000000041,-1.3057302962962964,-2.551920741269083
136,0,0.6666666666666666,512.0,431.0243662200028,0.8186677205882475,84.78506666666668,-346.2392995533361,-111.33881000000167,-1.7272094820098118,0.265625,136.0,111.33881000000167,-1.314870588235294,-2.5458772025980596
137,0,0.6666666666666666,512.0,432.53759236867916,0.8192766788321076,84.57387333333332,-347.96371903534583,-112.24090499999875,-1.7206044820098327,0.267578125,137.0,112.24090499999875,-1.324008686131387,-2.5398811608419405
138,0,0.6666666666666666,512.0,434.0321218506891,0.8198372463767568,84.35161333333335,-349.68050851735575,-113.13753999999244,-1.714079482009879,0.26953125,138.0,113.13753999999244,-1.3331346376811595,-2.533916728386636
139,0,0.6666666666666666,512.0,435.5078179993656,0.8201846402877568,84.11594000000001,-351.3918779993656,-114.0056649999982,-1.7078144820098373,0.271484375,139.0,114.0056649999982,-1.3422740287769783,-2.527999122297594
140,0,0.6666666666666666,512.0,436.96395081470877,0.8208157857143087,83.86781333333333,-353.0961374813754,-114.91421000000321,-1.7012994820098015,0.2734375,140.0,114.91421000000321,-1.3514162857142857,-2.5221152677241103
141,0,0.6666666666666666,512.0,438.4045169633852,0.821143404255339,83.61004000000001,-354.7944769633852,-115.7812200000028,-1.6951294820098042,0.275390625,141.0,115.7812200000028,-1.360531489361702,-2.5162728862651433
142,0,0.6666666666666666,512.0,439.82888977872835,0.8217930985915576,83.34249333333335,-356.48639644539503,-116.69462000000118,-1.6886744820098158,0.27734375,142.0,116.69462000000118,-1.3696215492957746,-2.5104675806013734
143,0,0.6666666666666666,512.0,441.23145259407147,0.8223436013986261,83.05962666666667,-358.1718259274048,-117.59513500000352,-1.6823544820097993,0.279296875,143.0,117.59513500000352,-1.378745174825175,-2.5046980834084254
144,0,0.6666666666666666,512.0,442.61833874274794,0.8231265277778097,82.76723333333334,-359.85110540941463,-118.53022000000459,-1.675839482009792,0.28125,144.0,118.53022000000459,-1.3878413194444446,-2.4989660097876016
145,0,0.6666666666666666,512.0,443.9834715580911,0.8232010689655203,82.45996666666667,-361.5235048914244,-119.36415500000044,-1.6700644820098205,0.283203125,145.0,119.36415500000044,-1.3969658620689653,-2.493265550975341
146,0,0.6666666666666666,512.0,445.3331477067676,0.8236117123287486,82.14191333333335,-363.19123437343427,-120.2473099999973,-1.6639994820098423,0.28515625,146.0,120.2473099999973,-1.4060762328767122,-2.487611194338591
147,0,0.6666666666666666,512.0,446.6655238554441,0.8248185374149711,81.81402000000003,-364.8515038554441,-121.24832500000076,-1.6571644820098186,0.287109375,147.0,121.24832500000076,-1.4151630612244896,-2.48198301942479
148,0,0.6666666666666666,512.0,447.9763100041206,0.8255094594594558,81.47074666666668,-366.5055633374539,-122.17539999999946,-1.6508794820098274,0.2890625,148.0,122.17539999999946,-1.424282972972973,-2.476388941469283
149,0,0.6666666666666666,512.0,449.27070281946374,0.8263227852348871,81.11744000000002,-368.15326281946375,-123.12209499999818,-1.644504482009836,0.291015625,149.0,123.12209499999818,-1.433381476510067,-2.470827267244723
150,0,0.6666666666666666,512.0,450.54960563480694,0.8267676666666326,80.75503333333336,-369.7945723014736,-124.01514999999489,-1.638529482009858,0.29296875,150.0,124.01514999999489,-1.4424496666666666,-2.4652971486764907
151,0,0.6666666666666666,512.0,451.8103351168168,0.8274089735099289,80.38001333333335,-371.43032178348346,-124.93875499999928,-1.632394482009829,0.294921875,151.0,124.93875499999928,-1.4515230463576159,-2.459803455519758
152,0,0.6666666666666666,512.0,453.0520479321599,0.8284334210526401,79.99268666666669,-373.05936126549324,-125.9218800000013,-1.6259044820098154,0.296875,152.0,125.9218800000013,-1.4605984868421051,-2.4543379030624557
153,0,0.6666666666666666,512.0,454.2728040808364,0.82888333333332,79.59067333333334,-374.6821307475031,-126.81914999999796,-1.6200194820098375,0.298828125,153.0,126.81914999999796,-1.4696992810457516,-2.4489028153431573
154,0,0.6666666666666666,512.0,455.47415356284625,0.8288031168831153,79.17475333333334,-376.2994002295129,-127.63567999999975,-1.6146994820098257,0.30078125,154.0,127.63567999999975,-1.4788173376623375,-2.443502598892941
155,0,0.6666666666666666,512.0,456.6608963781894,0.8296794193548283,78.74936666666667,-377.91152971152275,-128.6003099999984,-1.6084594820098346,0.302734375,155.0,128.6003099999984,-1.4879093548387097,-2.438138901364663
156,0,0.6666666666666666,512.0,457.83119252686595,0.8312924358974305,78.31487333333334,-379.5163191935326,-129.68161999999916,-1.6015044820098296,0.3046875,156.0,129.68161999999916,-1.4969723717948717,-2.43279691790726
157,0,0.6666666666666666,512.0,458.9814053422091,0.8320716560509662,77.86686666666668,-381.1145386755424,-130.6352500000017,-1.5954094820098135,0.306640625,157.0,130.6352500000017,-1.5060490445859873,-2.4274811380607795
158,0,0.6666666666666666,512.0,460.1152781575522,0.8330025949367169,77.40814,-382.7071381575522,-131.61441000000127,-1.589194482009816,0.30859375,158.0,131.61441000000127,-1.5151125949367088,-2.422197076946533
159,0,0.6666666666666666,512.0,461.2324743062287,0.8341321698113392,76.93954666666667,-384.29292763956204,-132.62701500000293,-1.5828044820098057,0.310546875,159.0,132.62701500000293,-1.5241552201257862,-2.416936651821145
160,0,0.6666666666666666,512.0,462.3276271215718,0.834960187500009,76.45488,-385.8727471215718,-133.59363000000144,-1.5767444820098149,0.3125,160.0,133.59363000000144,-1.5332355,-2.411704669509824
161,0,0.6666666666666666,512.0,463.404329936915,0.835989999999956,75.95791333333335,-387.44641660358167,-134.59438999999293,-1.570509482009868,0.314453125,161.0,134.59438999999293,-1.5423175776397515,-2.406499482009824
162,0,0.6666666666666666,512.0,464.4645794189249,0.8376700617283973,75.45081333333334,-389.01376608559156,-135.70255000000037,-1.5636494820098221,0.31640625,162.0,135.70255000000037,-1.5513813580246913,-2.4013195437382193
163,0,0.6666666666666666,512.0,465.50787556760133,0.8391082822086394,74.93416000000002,-390.5737155676013,-136.77465000000822,-1.5570494820097736,0.318359375,163.0,136.77465000000822,-1.5604218404907975,-2.396157764218413
164,0,0.6666666666666666,512.0,466.5372450496111,0.839999085365841,74.40938000000003,-392.1278650496111,-137.75984999999793,-1.5510244820098364,0.3203125,164.0,137.75984999999793,-1.5694264024390243,-2.3910235673756777
165,0,0.6666666666666666,512.0,467.55031119828766,0.840744242424227,73.87454666666667,-393.675764531621,-138.72279999999745,-1.5451694820098396,0.322265625,165.0,138.72279999999745,-1.578413212121212,-2.3859137244340665
166,0,0.6666666666666666,512.0,468.53847068029745,0.841988072289145,73.32026666666667,-395.2182040136308,-139.77001999999806,-1.5388444820098357,0.32421875,166.0,139.77001999999806,-1.5874674698795181,-2.3808325542989808
167,0,0.6666666666666666,512.0,469.5040601623073,0.8437347005987641,72.75060666666667,-396.75345349564066,-140.9036949999936,-1.5320344820098626,0.326171875,167.0,140.9036949999936,-1.5965514371257485,-2.3757691826086265
168,0,0.6666666666666666,512.0,470.4522863109838,0.8448533333333178,72.17001333333334,-398.2822729776505,-141.9353599999974,-1.52587448200984,0.328125,168.0,141.9353599999974,-1.605624880952381,-2.370727815343158
169,0,0.6666666666666666,512.0,471.38432912632703,0.8458667751479232,71.5791266666667,-399.80520245966034,-142.95148499999902,-1.5198444820098302,0.330078125,169.0,142.95148499999902,-1.6146823076923076,-2.3657112571577534
170,0,0.6666666666666666,512.0,472.2988486083368,0.8467529411765122,70.97688666666667,-401.32196194167017,-143.94800000000708,-1.5139644820097828,0.33203125,170.0,143.94800000000708,-1.6237333529411766,-2.360717423186295
171,0,0.6666666666666666,512.0,473.19535142367994,0.8487748245614181,70.36222000000004,-402.8331314236799,-145.1404950000025,-1.5069744820098094,0.333984375,171.0,145.1404950000025,-1.632787543859649,-2.3557493065712274
172,0,0.6666666666666666,512.0,474.0716309056898,0.8504156976743968,69.73572000000001,-404.3359109056898,-146.27149999999625,-1.5003744820098461,0.3359375,172.0,146.27149999999625,-1.6418396511627906,-2.350790179684243
173,0,0.6666666666666666,512.0,474.9300403876996,0.8513110982659465,69.09616000000003,-405.8338803876996,-147.27682000000874,-1.4945494820097736,0.337890625,173.0,147.27682000000874,-1.650900346820809,-2.34586058027572
174,0,0.6666666666666666,512.0,475.77314320304265,0.8531438505747011,68.44813333333332,-407.32500986970933,-148.447029999998,-1.4878044820098353,0.33984375,174.0,148.447029999998,-1.6599298850574713,-2.3409483325845364
175,0,0.6666666666666666,512.0,476.59645601838594,0.8536447428570965,67.78696666666667,-408.80948935171926,-149.38782999999188,-1.4824094820098708,0.341796875,175.0,149.38782999999188,-1.6689688571428571,-2.336054224866967
176,0,0.6666666666666666,512.0,477.4024288337291,0.8548527272727601,67.11260000000001,-410.2898288337291,-150.45408000000577,-1.4763394820097915,0.34375,176.0,150.45408000000577,-1.6780176136363636,-2.3311922092825514
177,0,0.6666666666666666,512.0,478.1880616490722,0.8568154519773942,66.42589333333336,-411.76216831573885,-151.65633499999876,-1.469524482009831,0.345703125,177.0,151.65633499999876,-1.6870687005649716,-2.3263399339872253
178,0,0.6666666666666666,512.0,478.9465244644154,0.8583960674157404,65.71764666666667,-413.22887779774874,-152.7945000000018,-1.4631144820098143,0.34765625,178.0,152.7945000000018,-1.6961996067415732,-2.321510549425555
179,0,0.6666666666666666,512.0,479.69679727975847,0.860510474860356,65.00840000000002,-414.6883972797585,-154.03137500000372,-1.456184482009803,0.349609375,179.0,154.03137500000372,-1.7052368715083799,-2.316694956870159
180,0,0.6666666666666666,512.0,480.4255667617684,0.8625363333332896,64.28432000000004,-416.14124676176834,-155.25653999999213,-1.4493594820098679,0.3515625,180.0,155.25653999999213,-1.7142973333333331,-2.3118958153431572
181,0,0.6666666666666666,512.0,481.1369162437782,0.8639516574585553,63.549800000000005,-417.5871162437782,-156.37524999999852,-1.4431594820098326,0.353515625,181.0,156.37524999999852,-1.7233441988950275,-2.307111139468388
182,0,0.6666666666666666,512.0,481.82931905912136,0.8651497802198163,62.80175333333335,-419.027565725788,-157.45726000000656,-1.4371994820097882,0.35546875,182.0,157.45726000000656,-1.7324031318681319,-2.3023492622296042
183,0,0.6666666666666666,512.0,482.5040885411311,0.8669194262295231,62.04257333333334,-420.4615152077978,-158.64625500000272,-1.4306844820098092,0.357421875,183.0,158.64625500000272,-1.7414543169398908,-2.2976039082393322
184,0,0.6666666666666666,512.0,483.1560213564743,0.8692851630434572,61.26708666666667,-421.8889346898076,-159.94846999999612,-1.4235894820098451,0.359375,184.0,159.94846999999612,-1.7505400543478262,-2.292874645053302
185,0,0.6666666666666666,512.0,483.79696083848415,0.8707956216215889,60.488266666666675,-423.3086941718175,-161.09718999999393,-1.4173594820098572,0.361328125,185.0,161.09718999999393,-1.7595545945945947,-2.288155103631446
186,0,0.6666666666666666,512.0,484.412680320494,0.872121021505407,59.68902666666668,-424.72365365382734,-162.2145100000057,-1.4113394820097938,0.36328125,186.0,162.2145100000057,-1.76863688172043,-2.283460503515201
187,0,0.6666666666666666,512.0,485.0129331358371,0.8748229144385321,58.88156000000001,-426.13137313583707,-163.5918850000055,-1.4039544820097944,0.365234375,187.0,163.5918850000055,-1.7776880213903743,-2.2787773964483264
188,0,0.6666666666666666,512.0,485.59156261784693,0.8771545744680503,58.06,-427.53156261784693,-164.90505999999345,-1.396949482009859,0.3671875,188.0,164.90505999999345,-1.7867553191489363,-2.2741040564779094
189,0,0.6666666666666666,512.0,486.15397876652344,0.8792164021163973,57.22870666666665,-428.9252720998568,-166.17189999999908,-1.390229482009829,0.369140625,189.0,166.17189999999908,-1.7958039153439154,-2.269445884126226
190,0,0.6666666666666666,512.0,486.69174824853326,0.881285631578928,56.37972666666667,-430.3120215818666,-167.44426999999632,-1.3835144820098435,0.37109375,190.0,167.44426999999632,-1.804896894736842,-2.2648001135887714
191,0,0.6666666666666666,512.0,487.2161610638765,0.8827566335078897,55.52386000000001,-431.69230106387647,-168.60651700000693,-1.3774124820097882,0.373046875,191.0,168.60651700000693,-1.8139487434554973,-2.260169115517678
192,0,0.6666666666666666,512.0,487.7216132125528,0.884548510416676,54.65476666666666,-433.06684654588616,-169.8333140000018,-1.3710079820098144,0.375,192.0,169.8333140000018,-1.8230096354166667,-2.2555564924264906
193,0,0.6666666666666666,512.0,488.2021836945628,0.8873185284973958,53.76786666666666,-434.4343170278961,-171.2524759999974,-1.363636482009838,0.376953125,193.0,171.2524759999974,-1.8321150259067358,-2.2509550105072336
194,0,0.6666666666666666,512.0,488.6676128432392,0.8903849587628597,52.87349333333336,-435.79411950990584,-172.7346819999948,-1.3559764820098508,0.37890625,194.0,172.7346819999948,-1.841184329896907,-2.2463614407727106
195,0,0.6666666666666666,512.0,489.1103566585825,0.8925727615384438,51.964086666666674,-437.1462699919158,-174.05168849999654,-1.3492029820098423,0.380859375,195.0,174.05168849999654,-1.8502762564102564,-2.241775743548286
196,0,0.6666666666666666,512.0,489.53305880725884,0.8943817806123241,51.040533333333315,-438.4925254739255,-175.29882900001553,-1.3428249820097449,0.3828125,196.0,175.29882900001553,-1.8593836734693878,-2.237206762622069
197,0,0.6666666666666666,512.0,489.94171328926865,0.8961738578679844,50.10979333333336,-439.8319199559353,-176.54624999999294,-1.3364754820098597,0.384765625,197.0,176.54624999999294,-1.868453350253807,-2.232649339877844
198,0,0.6666666666666666,512.0,490.32959643794527,0.8984634848484847,49.16412,-441.16547643794524,-177.89576999999997,-1.3296449820098246,0.38671875,198.0,177.89576999999997,-1.8775445454545456,-2.228108466858309
199,0,0.6666666666666666,512.0,490.7019832532883,0.9010699371859189,48.21077333333335,-442.49120991995494,-179.31291749999787,-1.3225039820098345,0.388671875,199.0,179.31291749999787,-1.8866022110552763,-2.2235739191957533
200,0,0.6666666666666666,512.0,491.0547110686316,0.9034664399999747,47.24422666666666,-443.8104844019649,-180.69328799999494,-1.3155859820098499,0.390625,200.0,180.69328799999494,-1.8956683,-2.2190524220098244
201,0,0.6666666666666666,512.0,491.38604188397466,0.905909231343317,46.263660000000016,-445.12238188397464,-182.08775550000672,-1.3086299820097906,0.392578125,201.0,182.08775550000672,-1.9047488059701492,-2.214539213353108
202,0,0.6666666666666666,512.0,491.6956310326512,0.9083898564356152,45.2678866666667,-446.4277443659845,-183.49475099999427,-1.3016484820098526,0.39453125,202.0,183.49475099999427,-1.9138523267326732,-2.2100383384454676
203,0,0.6666666666666666,512.0,491.989565514661,0.9111217339901249,44.26388666666668,-447.72567884799435,-184.95771199999535,-1.2944234820098472,0.396484375,203.0,184.95771199999535,-1.922926945812808,-2.205545215999972
204,0,0.6666666666666666,512.0,492.2671913300042,0.9138037401960976,43.25060000000002,-449.0165913300042,-186.4159630000039,-1.2872579820098053,0.3984375,204.0,186.4159630000039,-1.9319808823529412,-2.201061722205903
205,0,0.6666666666666666,512.0,492.52532147868067,0.9164993341463314,42.22512666666671,-450.30019481201396,-187.88236349999795,-1.2800869820098342,0.400390625,205.0,187.88236349999795,-1.9410356585365853,-2.1965863161561656
206,0,0.6666666666666666,512.0,492.76139196069056,0.9195627378639868,41.1846266666667,-451.57676529402386,-189.42992399998127,-1.2725574820099155,0.40234375,206.0,189.42992399998127,-1.9501119417475727,-2.1921202198739023
207,0,0.6666666666666666,512.0,492.97636977603383,0.921736019323655,40.13106000000005,-452.8453097760338,-190.79935599999658,-1.2659224820098416,0.404296875,207.0,190.79935599999658,-1.9591952173913043,-2.1876585013334964
208,0,0.6666666666666666,512.0,493.1724435913769,0.9239699903846207,39.06383333333338,-454.10861025804354,-192.1857580000011,-1.2592444820098194,0.40625,208.0,192.1857580000011,-1.9682896634615383,-2.18321447239444
209,0,0.6666666666666666,512.0,493.34867207338675,0.9276501746412857,37.984873333333326,-455.3637987400534,-193.87888650002873,-1.2511239820096876,0.408203125,209.0,193.87888650002873,-1.9773812918660287,-2.1787741566509733
210,0,0.6666666666666666,512.0,493.50417822206293,0.9301594380953447,36.89332000000002,-456.6108582220629,-195.3334820000224,-1.2441779820097167,0.41015625,210.0,195.3334820000224,-1.9864762857142857,-2.1743374201050614
211,0,0.6666666666666666,512.0,493.64018803740623,0.9332478596278958,35.788033333333374,-457.85215470407286,-196.91529838148602,-1.2366675655098902,0.412109375,211.0,196.91529838148602,-1.9955827014218008,-2.169915425137786
212,0,0.6666666666666666,512.0,493.7573400197494,0.9369637460707698,34.673146666666696,-459.0841933530827,-198.6363141670032,-1.228527732009809,0.4140625,212.0,198.6363141670032,-2.0046711320754715,-2.165491478080579
213,0,0.6666666666666666,512.0,493.8529848347591,0.9398205805657549,33.54377466666665,-460.3092101680925,-200.1817836605058,-1.2212555235097966,0.416015625,213.0,200.1817836605058,-2.0137762347417842,-2.1610761040755517
214,0,0.6666666666666666,512.0,493.9281964001023,0.9427584859812617,32.40149200000002,-461.5267044001023,-201.75031599999,-1.2139083570098705,0.41796875,214.0,201.75031599999,-2.022886738317757,-2.156666842991132
215,0,0.6666666666666666,512.0,493.98413088211225,0.9459124328023015,31.247104000000036,-462.7370268821122,-203.37117305249484,-1.2063528085098483,0.419921875,215.0,203.37117305249484,-2.031996948837209,-2.1522652413121497
216,0,0.6666666666666666,512.0,494.0176753504553,0.9492063304583304,30.07826533333332,-463.939410017122,-205.02856737899936,-1.198661308509827,0.421875,216.0,205.02856737899936,-2.0411231574074074,-2.1478676389681572
217,0,0.6666666666666666,512.0,494.0335348324652,0.9525567829630974,28.89918533333332,-465.1343494991319,-206.70482190299214,-1.1909194820098605,0.423828125,217.0,206.70482190299214,-2.0502360460829494,-2.143476264972958
218,0,0.6666666666666666,512.0,494.01954098114174,0.9559188160688721,27.698292000000038,-466.3212489811417,-208.39030190301412,-1.1831694820097596,0.42578125,218.0,208.39030190301412,-2.0594154220183487,-2.1390882980786317
219,0,0.6666666666666666,512.0,493.9932204631514,0.9590418580045541,26.492531999999983,-467.5006884631514,-210.03016690299734,-1.1756644820098359,0.427734375,219.0,210.03016690299734,-2.068544301369863,-2.13470634001439
220,0,0.6666666666666666,512.0,493.9538032784947,0.962765417740797,25.28122533333334,-468.6725779451614,-211.80839190297536,-1.1675644820099365,0.4296875,220.0,211.80839190297536,-2.077628009090909,-2.1303298997507336
221,0,0.6666666666666666,512.0,493.8867027605046,0.9666194430000279,24.050885333333326,-469.83581742717126,-213.62289690300616,-1.1593344820097968,0.431640625,221.0,213.62289690300616,-2.0867586968325793,-2.1259539250098247
222,0,0.6666666666666666,512.0,493.7977322425143,0.969947711274802,22.80648533333334,-470.991246909181,-215.32839190300604,-1.151634482009797,0.43359375,222.0,215.32839190300604,-2.095902126126126,-2.121582193284599
223,0,0.6666666666666666,512.0,493.6912383911909,0.9732661520313416,21.552152000000035,-472.13908639119086,-217.03835190298918,-1.143949482009873,0.435546875,223.0,217.03835190298918,-2.1050303677130042,-2.1172156340412145
224,0,0.6666666666666666,512.0,493.5694445398674,0.9766438477813278,20.290298666666672,-473.2791458732007,-218.76822190301743,-1.1362094820097468,0.4375,224.0,218.76822190301743,-2.114127464285714,-2.1128533297910748
225,0,0.6666666666666666,512.0,493.42210402187703,0.9803310973466682,19.01059866666668,-474.41150535521035,-220.57449690300035,-1.1281644820098222,0.439453125,225.0,220.57449690300035,-2.1232626755555555,-2.1084955793564903
226,0,0.6666666666666666,512.0,493.25000017055373,0.9844397871814193,17.71452533333337,-475.53547483722036,-222.48339190300078,-1.1196994820098212,0.44140625,226.0,222.48339190300078,-2.132425716814159,-2.1041392691912404
227,0,0.6666666666666666,512.0,493.0541029858967,0.988734237458198,16.403198666666697,-476.65090431923,-224.44267190301093,-1.1110494820097756,0.443359375,227.0,224.44267190301093,-2.1416088193832596,-2.0997837194679736
228,0,0.6666666666666666,512.0,492.8456058012399,0.992798473258651,15.088031999999998,-477.7575738012399,-226.35805190297242,-1.1026294820099451,0.4453125,228.0,226.35805190297242,-2.1507366315789476,-2.095427955268596
229,0,0.6666666666666666,512.0,492.61258861658325,0.9964054668253464,13.756425333333368,-478.8561632832499,-228.17685190300432,-1.094669482009806,0.447265625,229.0,228.17685190300432,-2.1598924104803494,-2.0910749488351525
230,0,0.6666666666666666,512.0,492.3547447652595,1.0001012256652737,12.407831999999985,-479.9469127652595,-230.02328190301296,-1.0866244820097677,0.44921875,230.0,230.02328190301296,-2.169079356521739,-2.0867257076750416
231,0,0.6666666666666666,512.0,492.09106424726946,1.004408925986932,11.061652000000038,-481.0294122472694,-232.0184619029813,-1.0779694820099053,0.451171875,231.0,232.0184619029813,-2.178171090909091,-2.0823784079968375
232,0,0.6666666666666666,512.0,491.7959837292793,1.0087750513060059,9.693131999999991,-482.10285172927934,-234.03581190299337,-1.0692544820098533,0.453125,232.0,234.03581190299337,-2.1873288879310344,-2.0780295333158594
233,0,0.6666666666666666,512.0,491.47722654462245,1.0127075832747765,8.309305333333327,-483.1679212112891,-235.96086690302292,-1.0609744820097262,0.455078125,233.0,235.96086690302292,-2.1965066180257513,-2.0736820652845025
234,0,0.6666666666666666,512.0,491.14476602663217,1.0175422730897423,6.91996533333338,-484.2248006932988,-238.10489190299973,-1.051794482009825,0.45703125,234.0,238.10489190299973,-2.2056412478632477,-2.0693367550995676
235,0,0.6666666666666666,512.0,490.78868884197544,1.022355667672279,5.517178666666666,-485.2715101753088,-240.25358190298556,-1.042629482009886,0.458984375,235.0,240.25358190298556,-2.214783965957447,-2.064985149682165
236,0,0.6666666666666666,512.0,490.41196499065194,1.0260863639958215,4.101905333333377,-486.31005965731856,-242.15638190301388,-1.0345494820097656,0.4609375,236.0,242.15638190301388,-2.22392856779661,-2.060635846005587
237,0,0.6666666666666666,512.0,490.0080211393283,1.0302250080296018,2.667412000000013,-487.3406091393283,-244.16332690301562,-1.0260644820097582,0.462890625,237.0,244.16332690301562,-2.23311764556962,-2.05628949003936
238,0,0.6666666666666666,512.0,489.59495395467144,1.0349224869873617,1.2327653333333615,-488.3621886213381,-246.31155190299205,-1.0170194820098573,0.46484375,238.0,246.31155190299205,-2.242230470588235,-2.0519419689972187
239,0,0.6666666666666666,512.0,489.15744677001476,1.039678187878605,-0.2172013333332643,-489.374648103348,-248.4830869029866,-1.0079144820098804,0.466796875,239.0,248.4830869029866,-2.2513631882845186,-2.0475926698884854
240,0,0.6666666666666666,512.0,488.6954295853579,1.0449922579291515,-1.682587999999953,-490.37801758535784,-250.79814190299635,-0.9982494820098395,0.46875,240.0,250.79814190299635,-2.260516175,-2.043241739938991
241,0,0.6666666666666666,512.0,488.2055390673677,1.0498449456555257,-3.16560800000002,-491.3711470673677,-253.0126319029817,-0.9890394820099004,0.470703125,241.0,253.0126319029817,-2.2697029543568465,-2.038884427665426
242,0,0.6666666666666666,512.0,487.69652188271095,1.0537498425743685,-4.6595746666666855,-492.35609654937764,-255.0074619029972,-0.9807794820098366,0.47265625,242.0,255.0074619029972,-2.278881661157025,-2.0345293245842053
243,0,0.6666666666666666,512.0,487.16607803138737,1.0588162629753877,-6.166628000000003,-493.3327060313874,-257.2923519030192,-0.9713594820097455,0.474609375,243.0,257.2923519030192,-2.288065604938272,-2.0301757449851334
244,0,0.6666666666666666,512.0,486.6119275133971,1.0638553356680256,-7.68688800000001,-494.29881551339713,-259.58070190299827,-0.9619594820098314,0.4765625,244.0,259.58070190299827,-2.2972554590163936,-2.025814817677857
245,0,0.6666666666666666,512.0,486.0383636620737,1.0690821302163327,-9.218261333333317,-495.25662499540704,-261.9251219030015,-0.9523734820098184,0.478515625,245.0,261.9251219030015,-2.3064383346938775,-2.021455612226151
246,0,0.6666666666666666,512.0,485.44723447741677,1.0742911703374398,-10.756327999999996,-496.20356247741677,-264.2756279030102,-0.9427964820097827,0.48046875,246.0,264.2756279030102,-2.3155873658536588,-2.0170876523472225
247,0,0.6666666666666666,512.0,484.82684995942657,1.0793580481903264,-12.315368000000035,-497.1422179594266,-266.6014379030106,-0.9333634820097814,0.482421875,247.0,266.6014379030106,-2.3247896842105265,-2.012721530200108
248,0,0.6666666666666666,512.0,484.185328108103,1.084839959286234,-13.884961333333308,-498.07028944143633,-269.040309902986,-0.9235079820098804,0.484375,248.0,269.040309902986,-2.333981620967742,-2.008347941296114
249,0,0.6666666666666666,512.0,483.52043925677975,1.0898908449918745,-15.46879466666661,-498.98923392344636,-271.38282040297673,-0.9140819820099182,0.486328125,249.0,271.38282040297673,-2.3431855100401604,-2.0039728270017925
250,0,0.6666666666666666,512.0,482.84301207212286,1.0955863316119936,-17.055441333333306,-499.89845340545617,-273.8965829029984,-0.9040074820098312,0.48828125,250.0,273.8965829029984,-2.352332648,-1.9995938136218248
251,0,0.6666666666666666,512.0,482.13452755413266,1.1005796808885207,-18.662721333333366,-500.797248887466,-276.2454999030187,-0.8946284820097503,0.490234375,251.0,276.2454999030187,-2.361530207171315,-1.995208162898271
252,0,0.6666666666666666,512.0,481.4030023694757,1.1054477654881159,-20.284707999999966,-501.68771036947567,-278.57283690300517,-0.8853764820098036,0.4921875,252.0,278.57283690300517,-2.3707423095238096,-1.9908242474979194
253,0,0.6666666666666666,512.0,480.65000051815235,1.1112703079169275,-21.91800133333328,-502.56800185148563,-281.15138790298266,-0.8751644820098932,0.494140625,253.0,281.15138790298266,-2.3799486245059285,-1.9864347899268207
254,0,0.6666666666666666,512.0,479.8813046668288,1.1173615429251984,-23.55673466666667,-503.43803933349545,-283.8098319030004,-0.8646779820098232,0.49609375,254.0,283.8098319030004,-2.3891145748031497,-1.9820395249350216
255,0,0.6666666666666666,512.0,479.08256314883863,1.1235207153059337,-25.21479466666665,-504.2973578155053,-286.4977824030131,-0.8541159820097732,0.498046875,255.0,286.4977824030131,-2.398322321568627,-1.977636697315707
256,0,0.6666666666666666,512.0,478.2556166308484,1.1294046402461348,-26.89065466666659,-505.146271297515,-289.1275879030105,-0.8438229820097831,0.5,256.0,289.1275879030105,-2.4075624296875,-1.973227622255918
257,0,0.6666666666666666,512.0,477.4053891128582,1.1354422622684535,-28.579614666666657,-505.98500377952485,-291.8086614029925,-0.8333709820098534,0.501953125,257.0,291.8086614029925,-2.4168070894941636,-1.9688132442783068
258,0,0.6666666666666666,512.0,476.5454919282014,1.1412725422596979,-30.26752133333332,-506.8130132615347,-294.448315903002,-0.8231189820098166,0.50390625,258.0,294.448315903002,-2.4259739612403104,-1.9643915242695145
